,NetIncomeLoss,Assets
March 2014,54168000.0,
June 2014,54168000.0,
September 2014,54168000.0,
December 2014,54168000.0,18133696000.0
March 2015,54122000.0,
June 2015,54558000.0,
September 2015,54889000.0,
December 2015,50211000.0,19352681000.0
March 2016,65531000.0,
June 2016,54860000.0,19052593000.0
September 2016,53235000.0,19892693000.0
December 2016,56552000.0,19661829000.0
March 2017,56740000.0,19792785000.0
June 2017,56895000.0,20373974000.0
September 2017,58363000.0,20565627000.0
December 2017,11684000.0,20549461000.0
March 2018,67958000.0,20242942000.0
June 2018,69053000.0,20479719000.0
September 2018,67388000.0,19983838000.0
December 2018,59995000.0,20695678000.0
March 2019,69924000.0,20441136000.0
June 2019,72433000.0,20526367000.0
September 2019,74199000.0,20598220000.0
December 2019,67836000.0,20166734000.0
March 2020,38865000.0,20755891000.0
June 2020,20049000.0,22993715000.0
September 2020,65101000.0,22310701000.0
December 2020,61739000.0,22662831000.0
March 2021,57693000.0,23497596000.0
June 2021,86741000.0,24246328000.0
September 2021,64279000.0,25548322000.0
December 2021,57022000.0,24992410000.0
March 2022,57719000.0,25042720000.0
June 2022,59360000.0,25377533000.0
