,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,1994000.0,29000.0,491000.0,,,
December 2010,2512.0,87.0,187.0,,,
March 2011,2018000.0,59000.0,-462000.0,,,
June 2011,4890488.0,161913.0,-29522.0,36356000.0,14429000.0,
September 2011,2321000.0,75000.0,-804000.0,36421000.0,15179000.0,
December 2011,2362.0,73.0,-1203.0,36649000.0,15702000.0,
March 2012,1857000.0,73000.0,-518000.0,36865000.0,15729000.0,
June 2012,4704638.0,146927.0,-1780797.0,38050000.0,18056000.0,
September 2012,1949000.0,73000.0,-17000.0,,,
December 2012,1932000.0,72000.0,-506000.0,34033000.0,13872000.0,
March 2013,1798000.0,72000.0,-543000.0,32456000.0,12562000.0,
June 2013,1533000.0,64000.0,47000.0,36044000.0,16578000.0,19466000.0
September 2013,2104000.0,52000.0,-17000.0,35035000.0,15518000.0,19517000.0
December 2013,2093000.0,49000.0,-365000.0,34696000.0,14808000.0,
March 2014,1946000.0,49000.0,157000.0,34196000.0,14162000.0,
June 2014,2158000.0,46000.0,282000.0,34590000.0,13287000.0,21303000.0
September 2014,1931000.0,47000.0,-136000.0,33335000.0,12278000.0,21057000.0
December 2014,2006000.0,47000.0,94000.0,32870000.0,12862000.0,20008000.0
March 2015,2016000.0,44000.0,199000.0,31710000.0,12834000.0,18876000.0
June 2015,1765000.0,44000.0,364000.0,32037000.0,13559000.0,18478000.0
September 2015,1879000.0,46000.0,259000.0,30480000.0,13659000.0,16821000.0
December 2015,1787000.0,51000.0,190000.0,30490000.0,14128000.0,16362000.0
March 2016,1809000.0,51000.0,150000.0,32090000.0,14778000.0,17312000.0
June 2016,1834000.0,52000.0,180000.0,32219000.0,15340000.0,16879000.0
September 2016,1981000.0,53000.0,303000.0,31531000.0,14962000.0,16569000.0
December 2016,2016000.0,52000.0,310000.0,30696000.0,14998000.0,15698000.0
March 2017,1962000.0,51000.0,350000.0,31535000.0,15779000.0,15756000.0
June 2017,2014000.0,52000.0,353000.0,33498000.0,17037000.0,16461000.0
September 2017,2213000.0,184000.0,575000.0,34706000.0,17610000.0,17096000.0
December 2017,2097000.0,118000.0,673000.0,36789000.0,19085000.0,17704000.0
March 2018,1998000.0,75000.0,-739000.0,36388000.0,17747000.0,18641000.0
June 2018,2142000.0,74000.0,675000.0,36474000.0,19049000.0,17425000.0
September 2018,1978000.0,72000.0,65000.0,37039000.0,20324000.0,16715000.0
December 2018,2031000.0,122000.0,348000.0,36895000.0,19695000.0,17200000.0
March 2019,2051000.0,76000.0,683000.0,37000000.0,19717000.0,17283000.0
June 2019,2147000.0,75000.0,449000.0,36527000.0,19740000.0,16787000.0
September 2019,2030000.0,76000.0,273000.0,36118000.0,19330000.0,16788000.0
December 2019,2078000.0,125000.0,426000.0,38455000.0,21832000.0,16623000.0
March 2020,2153000.0,79000.0,70000.0,36796000.0,20634000.0,16162000.0
June 2020,1952000.0,75000.0,109000.0,35660000.0,20200000.0,15460000.0
September 2020,1845000.0,75000.0,-8000.0,35828000.0,20466000.0,15362000.0
December 2020,1907000.0,123000.0,235000.0,38363000.0,22150000.0,16213000.0
March 2021,2125000.0,79000.0,178000.0,39125000.0,22968000.0,16157000.0
June 2021,1863000.0,80000.0,-996000.0,38306000.0,23959000.0,14347000.0
September 2021,2209000.0,82000.0,917000.0,40111000.0,24938000.0,15173000.0
December 2021,2234000.0,131000.0,855000.0,42552000.0,27853000.0,14699000.0
March 2022,2604000.0,80000.0,-167000.0,41803000.0,27370000.0,14433000.0
June 2022,2333000.0,82000.0,790000.0,43421000.0,29202000.0,14219000.0
