,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,1785875.0,,-2043500.0,,
March 2010,1785875.0,,-2043500.0,,
June 2010,1785875.0,,-2043500.0,,
September 2010,1785875.0,,-2043500.0,237500.0,195800.0
December 2010,1692000.0,,-97700.0,,
March 2011,1698900.0,,-6946300.0,,
June 2011,1592200.0,,-911300.0,,
September 2011,1592200.0,,-911300.0,370000.0,322900.0
December 2011,1612700.0,,-2731300.0,461800.0,400300.0
March 2012,1359100.0,,-8394500.0,704900.0,645800.0
June 2012,1186200.0,,3615200.0,,
September 2012,762900.0,,4103800.0,125300.0,81700.0
December 2012,727100.0,,-973300.0,,
March 2013,1153800.0,,-1531200.0,882100.0,847000.0
June 2013,1205300.0,,-1334000.0,831300.0,790200.0
September 2013,1245300.0,,-7068900.0,1402200.0,1363900.0
December 2013,1008900.0,,135100.0,749600.0,714100.0
March 2014,980000.0,,-942000.0,924200.0,891300.0
June 2014,1040700.0,,-1018800.0,197300.0,166800.0
September 2014,922300.0,,-837100.0,1336100.0,1308100.0
December 2014,801900.0,,-874600.0,507100.0,481300.0
March 2015,801000.0,,-696300.0,,
June 2015,586300.0,,-536800.0,273100.0,252600.0
September 2015,567300.0,,-1271700.0,567100.0,548200.0
December 2015,647600.0,,-3451300.0,924300.0,906800.0
March 2016,710700.0,,-142700.0,659900.0,617600.0
June 2016,830300.0,,-1354400.0,706400.0,606800.0
September 2016,1663300.0,,-992500.0,1320100.0,1209900.0
December 2016,1458100.0,,-1463800.0,2472200.0,2366300.0
March 2017,1451900.0,,-1452000.0,2430100.0,2251500.0
June 2017,1594600.0,,-1572400.0,1214000.0,535700.0
September 2017,2727500.0,,-2624600.0,6096100.0,5694200.0
December 2017,2792700.0,,-2769300.0,4543100.0,2830300.0
March 2018,2794500.0,403500.0,-2659600.0,4532100.0,2820900.0
June 2018,3305100.0,403500.0,-2605000.0,4750600.0,3071100.0
September 2018,6872000.0,466000.0,14569000.0,5151800.0,3510600.0
December 2018,2843500.0,450000.0,-2377500.0,3406000.0,1790500.0
March 2019,2847800.0,513000.0,-17408000.0,3141000.0,1548500.0
June 2019,5113000.0,540000.0,-2121700.0,4348400.0,2778500.0
September 2019,9505000.0,725000.0,-18361000.0,58098000.0,39983000.0
December 2019,8704200.0,405000.0,-16951300.0,59456000.0,41221000.0
March 2020,5342000.0,617000.0,5509000.0,65992000.0,48238000.0
June 2020,5449000.0,589000.0,-9473000.0,56250000.0,38536000.0
September 2020,5109000.0,629000.0,5585000.0,59944000.0,40894000.0
December 2020,5051000.0,573000.0,-267000.0,59536000.0,11257000.0
March 2021,6514000.0,1809000.0,-8422000.0,62223000.0,14141000.0
June 2021,5576000.0,753000.0,2489000.0,63279000.0,13040000.0
September 2021,5352000.0,470000.0,-3151000.0,60057000.0,12474000.0
December 2021,5984000.0,1078000.0,-6862000.0,56734000.0,9091000.0
March 2022,5295000.0,466000.0,-1542000.0,51493000.0,6448000.0
June 2022,5331000.0,298000.0,-8892000.0,45989000.0,6586000.0
