,NetIncomeLoss,Assets,AssetsCurrent
March 2008,-85650000.0,,
June 2008,-85650000.0,,
September 2008,-85650000.0,,
December 2008,-85650000.0,,
March 2009,23200000.0,,
June 2009,-29200000.0,,
September 2009,28000000.0,,
December 2009,38500000.0,4964800000.0,1244800000.0
March 2010,25200000.0,,
June 2010,56700000.0,4996700000.0,1396400000.0
September 2010,58900000.0,5255400000.0,1502800000.0
December 2010,55400000.0,5223700000.0,1434700000.0
March 2011,117400000.0,5267600000.0,1500800000.0
June 2011,58400000.0,5444200000.0,1617200000.0
September 2011,76700000.0,5379500000.0,1662200000.0
