,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,14319449.25,,,-14319449.25,,
June 2013,14319449.25,,,-14319449.25,,
September 2013,14319449.25,,,-14319449.25,,
December 2013,14319449.25,,,-14319449.25,,
March 2014,4403856.0,3387733.0,,-4383856.0,,
June 2014,4168482.0,2129573.0,,-4168384.0,,
September 2014,6758933.0,4652056.0,,-6756924.0,,
December 2014,9632990.0,,,-9015645.0,90445851.0,77363268.0
March 2015,12018988.0,8334108.0,,-9733507.0,249665235.0,235857630.0
June 2015,15677095.0,9343972.0,,-14336842.0,238990050.0,225091669.0
September 2015,18258130.0,11796455.0,,-16900560.0,228909929.0,214297958.0
December 2015,23427272.0,,,-6154869.0,329772514.0,311607784.0
March 2016,27125761.0,18251900.0,,-25576711.0,314928636.0,277773897.0
June 2016,30298288.0,19621536.0,,-28676115.0,420334507.0,335275874.0
September 2016,34434063.0,22384109.0,,-32562407.0,399536033.0,309235227.0
December 2016,53723756.0,,,-36837294.0,373862795.0,314593677.0
March 2017,54148000.0,32735000.0,21413000.0,-52289000.0,335077549.0,263355330.0
June 2017,78484248.0,32989000.0,26729000.0,-74359781.0,276632402.0,226323964.0
September 2017,67731829.0,39341000.0,26641000.0,-65011911.0,612668183.0,489142949.0
December 2017,70219000.0,,,-61821000.0,616796312.0,533165726.0
March 2018,64588000.0,30109000.0,33489000.0,-46373000.0,687704000.0,620974000.0
June 2018,59784000.0,25524000.0,29749000.0,80165000.0,773519000.0,691554000.0
September 2018,62452000.0,32829000.0,29305000.0,-47357000.0,807402000.0,635212000.0
December 2018,71540000.0,,,-65257000.0,814352000.0,567140000.0
March 2019,77617000.0,,,-54358000.0,755508000.0,513443000.0
June 2019,79948000.0,,,-64230000.0,750252000.0,503016000.0
September 2019,91105000.0,,,-66602000.0,703500000.0,467947000.0
