,NetIncomeLoss,Assets,AssetsCurrent
March 2007,-4331.357142857143,,
June 2007,-4331.357142857143,,
September 2007,-4331.357142857143,,
December 2007,-4331.357142857143,,
March 2008,-4331.357142857143,,
June 2008,-4331.357142857143,,
September 2008,-4331.357142857143,,
December 2008,-4331.357142857143,,
March 2009,-4331.357142857143,,
June 2009,-4331.357142857143,,
September 2009,-4331.357142857143,,
December 2009,-4331.357142857143,,
March 2010,-4331.357142857143,,
June 2010,-6922.0,,
September 2010,-10555.0,,
December 2010,-4718.0,,
March 2011,-4331.357142857143,,
June 2011,-26.0,,
September 2011,-35992.0,,
December 2011,-6939.0,,
