,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 1999,2236126.238095238,1484727.9285714286,732483.9285714285,-451645.0,,
December 1999,2236126.238095238,1484727.9285714286,732483.9285714285,-451645.0,,
March 2000,2236126.238095238,1484727.9285714286,732483.9285714285,-3528483.25,,
June 2000,2236126.238095238,1484727.9285714286,732483.9285714285,-3528483.25,,
September 2000,2236126.238095238,1484727.9285714286,732483.9285714285,-3528483.25,,
December 2000,2236126.238095238,1484727.9285714286,732483.9285714285,-3528483.25,,
March 2001,2236126.238095238,1484727.9285714286,732483.9285714285,-2043366.0,,
June 2001,2236126.238095238,1484727.9285714286,732483.9285714285,-2043366.0,,
September 2001,2236126.238095238,1484727.9285714286,732483.9285714285,-2043366.0,,
December 2001,2236126.238095238,1484727.9285714286,732483.9285714285,-2043366.0,,
March 2002,2236126.238095238,1484727.9285714286,732483.9285714285,-2314488.5,,
June 2002,2236126.238095238,1484727.9285714286,732483.9285714285,-2314488.5,,
September 2002,2236126.238095238,1484727.9285714286,732483.9285714285,-2314488.5,,
December 2002,2236126.238095238,1484727.9285714286,732483.9285714285,-2314488.5,,
March 2003,2236126.238095238,1484727.9285714286,732483.9285714285,-1509382.0,,
June 2003,2236126.238095238,1484727.9285714286,732483.9285714285,-1509382.0,,
September 2003,2236126.238095238,1484727.9285714286,732483.9285714285,-1509382.0,,
December 2003,2236126.238095238,1484727.9285714286,732483.9285714285,-1509382.0,,
March 2004,2236126.238095238,1484727.9285714286,732483.9285714285,-1379787.75,,
June 2004,2236126.238095238,1484727.9285714286,732483.9285714285,-1379787.75,,
September 2004,2236126.238095238,1484727.9285714286,732483.9285714285,-1379787.75,,
December 2004,2236126.238095238,1484727.9285714286,732483.9285714285,-1379787.75,,
March 2005,2236126.238095238,1484727.9285714286,732483.9285714285,-1831639.25,,
June 2005,2236126.238095238,1484727.9285714286,732483.9285714285,-1831639.25,,
September 2005,2236126.238095238,1484727.9285714286,732483.9285714285,-1831639.25,,
December 2005,2236126.238095238,1484727.9285714286,732483.9285714285,-1831639.25,,
March 2006,2236126.238095238,1484727.9285714286,732483.9285714285,-3295161.5,,
June 2006,2236126.238095238,1484727.9285714286,732483.9285714285,-3295161.5,,
September 2006,2236126.238095238,1484727.9285714286,732483.9285714285,-3295161.5,,
December 2006,2236126.238095238,1484727.9285714286,732483.9285714285,-3295161.5,,
March 2007,2236126.238095238,1484727.9285714286,732483.9285714285,-4516771.0,,
June 2007,2236126.238095238,1484727.9285714286,732483.9285714285,-4516771.0,,
September 2007,2236126.238095238,1484727.9285714286,732483.9285714285,-4516771.0,,
December 2007,2236126.238095238,1484727.9285714286,732483.9285714285,-4516771.0,,
March 2008,2236126.238095238,1484727.9285714286,732483.9285714285,-3537350.25,,
June 2008,2236126.238095238,1484727.9285714286,732483.9285714285,-3537350.25,,
September 2008,2236126.238095238,1484727.9285714286,732483.9285714285,-3537350.25,,
December 2008,2236126.238095238,1484727.9285714286,732483.9285714285,-3537350.25,,
March 2009,2236126.238095238,1484727.9285714286,732483.9285714285,-1108939.0,,
June 2009,2236126.238095238,1484727.9285714286,732483.9285714285,-1108939.0,,
September 2009,2236126.238095238,1484727.9285714286,732483.9285714285,-1108939.0,,
December 2009,2236126.238095238,1484727.9285714286,732483.9285714285,-1108939.0,,
March 2010,866221.0,415856.0,427252.0,-1289864.0,,
June 2010,1078120.0,677821.0,386715.0,-1289864.0,,
September 2010,615984.0,173797.0,430930.0,-1289864.0,,
December 2010,732323.0,199604.0,523715.0,-1289864.0,308796.0,103498.0
March 2011,669324.0,170111.0,490508.0,-1075655.0,,
June 2011,674355.0,107569.0,556506.0,-1071003.0,371389.0,185076.0
September 2011,686049.0,92625.0,585719.0,-1575232.0,344726.0,165918.0
December 2011,652937.0,95156.0,493813.0,-975147.0,268493.0,153853.0
March 2012,569153.0,96729.0,468099.0,-946892.0,331973.0,221658.0
June 2012,523024000.0,93917.0,325239.0,-760285.0,217746.0,154868.0
September 2012,788216.0,106889.0,677950.0,-1104543.0,199687.0,140186.0
December 2012,-521786487.0,104406.0,707064.0,-1204747.0,162310.0,105828.0
March 2013,535276.0,163974.0,370533.0,-518893.0,375808.0,320097.0
June 2013,612277.0,172407.0,439389.0,-750338.0,231298.0,176066.0
September 2013,1098812.0,158381.0,940354.0,-1146769.0,70733.0,15579.0
December 2013,650639.0,132221.0,517555.0,-727259.0,86139.0,66924.0
March 2014,943495.0,9857.0,838329.0,677440.0,287616.0,269412.0
