,NetIncomeLoss,Assets,AssetsCurrent
March 2016,-140748000.0,,
June 2016,-281765000.0,,
September 2016,-172809000.0,,
December 2016,-236708000.0,36474249000.0,1704919000.0
March 2017,-76425000.0,,
June 2017,-475155000.0,36016322000.0,1169077000.0
September 2017,-182221000.0,35431152000.0,1125461000.0
December 2017,2242475000.0,34812082000.0,903599000.0
March 2018,-128951000.0,35279409000.0,1931388000.0
June 2018,-97855000.0,33914517000.0,958167000.0
September 2018,32553000.0,33956567000.0,1112503000.0
December 2018,213086000.0,33613808000.0,903254000.0
March 2019,-24999000.0,33559373000.0,711042000.0
June 2019,86367000.0,33779651000.0,742919000.0
September 2019,77239000.0,33773508000.0,817779000.0
December 2019,329000.0,34108122000.0,1381356000.0
March 2020,-858000.0,33396480000.0,927614000.0
June 2020,111264000.0,34813846000.0,2553513000.0
September 2020,-4695000.0,33900012000.0,1606886000.0
December 2020,330472000.0,33376660000.0,976566000.0
March 2021,274136000.0,33169831000.0,830856000.0
June 2021,197660000.0,33531958000.0,800567000.0
September 2021,266853000.0,33432700000.0,844729000.0
December 2021,251662000.0,33215034000.0,789634000.0
March 2022,196551000.0,33144103000.0,782978000.0
June 2022,106174000.0,33119551000.0,2622808000.0
