,NetIncomeLoss,Assets,AssetsCurrent
March 2009,263500000.0,,
June 2009,263500000.0,,
September 2009,263500000.0,,
December 2009,263500000.0,,
March 2010,388000000.0,,
June 2010,293000000.0,,
September 2010,243000000.0,,
December 2010,283000000.0,23852000000.0,6919000000.0
March 2011,240000000.0,23809000000.0,6986000000.0
June 2011,229000000.0,23877000000.0,6891000000.0
September 2011,61000000.0,23756000000.0,6693000000.0
December 2011,1935000000.0,26898000000.0,7233000000.0
March 2012,540000000.0,27139000000.0,7282000000.0
June 2012,391000000.0,27132000000.0,7137000000.0
September 2012,360000000.0,27302000000.0,7272000000.0
December 2012,314000000.0,28075000000.0,7763000000.0
March 2013,344000000.0,27882000000.0,7787000000.0
June 2013,423000000.0,27934000000.0,7791000000.0
September 2013,365000000.0,28393000000.0,7771000000.0
December 2013,424000000.0,28594000000.0,8037000000.0
March 2014,347000000.0,29809000000.0,8877000000.0
June 2014,483000000.0,29822000000.0,8772000000.0
September 2014,518000000.0,29825000000.0,8527000000.0
December 2014,527000000.0,30980000000.0,8930000000.0
March 2015,591000000.0,31288000000.0,9130000000.0
June 2015,507000000.0,31710000000.0,9293000000.0
September 2015,449000000.0,31896000000.0,9221000000.0
December 2015,582000000.0,32744000000.0,9232000000.0
March 2016,694000000.0,32776000000.0,9201000000.0
June 2016,658000000.0,33205000000.0,9095000000.0
September 2016,618000000.0,33127000000.0,8843000000.0
December 2016,920000000.0,33758000000.0,9086000000.0
March 2017,659000000.0,33795000000.0,9037000000.0
June 2017,657000000.0,34566000000.0,9337000000.0
September 2017,426000000.0,35731000000.0,9448000000.0
December 2017,474000000.0,36593000000.0,9977000000.0
March 2018,1144000000.0,37299000000.0,10391000000.0
June 2018,820000000.0,37742000000.0,10394000000.0
September 2018,759000000.0,38044000000.0,10010000000.0
December 2018,1064000000.0,39207000000.0,10213000000.0
March 2019,1039000000.0,43379000000.0,11108000000.0
June 2019,783000000.0,45449000000.0,12869000000.0
September 2019,612000000.0,43912000000.0,10769000000.0
December 2019,1071000000.0,45058000000.0,11196000000.0
March 2020,581000000.0,45421000000.0,11016000000.0
June 2020,1079000000.0,48709000000.0,14031000000.0
September 2020,668000000.0,51016000000.0,16266000000.0
December 2020,1426000000.0,47490000000.0,12333000000.0
March 2021,1423000000.0,47277000000.0,12036000000.0
June 2021,1450000000.0,48164000000.0,12475000000.0
September 2021,2269000000.0,49562000000.0,13248000000.0
December 2021,1814000000.0,50742000000.0,13542000000.0
March 2022,1273000000.0,52208000000.0,15006000000.0
June 2022,1155000000.0,51584000000.0,13937000000.0
