,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,-6375750.0,,
June 2009,,-6375750.0,,
September 2009,,-6375750.0,,
December 2009,,-6375750.0,,
March 2010,2704750.0,-10640000.0,,
June 2010,2704750.0,28056000.0,,
September 2010,2704750.0,-2995000.0,,
December 2010,2704750.0,-10436000.0,678436000.0,140707000.0
March 2011,3609000.0,-3804000.0,,
June 2011,3609000.0,36000.0,703636000.0,159077000.0
September 2011,3609000.0,75000.0,697693000.0,158874000.0
December 2011,3609000.0,2409000.0,681077000.0,148648000.0
March 2012,2959500.0,-4627000.0,689646000.0,160399000.0
June 2012,2959500.0,-5684000.0,664659000.0,146560000.0
September 2012,2959500.0,-193000.0,688327000.0,171907000.0
December 2012,2959500.0,291000.0,672732000.0,162450000.0
March 2013,,-7290000.0,675981000.0,171721000.0
June 2013,,-2714000.0,654672000.0,155271000.0
September 2013,,490000.0,677606000.0,180617000.0
