,OperatingExpenses,NetIncomeLoss,Assets
March 2008,176391500.0,22547250.0,
June 2008,176391500.0,22547250.0,
September 2008,176391500.0,22547250.0,
December 2008,176391500.0,22547250.0,
March 2009,196517000.0,35151000.0,
June 2009,185571000.0,27750000.0,
September 2009,193440000.0,24636000.0,
December 2009,196106000.0,25064000.0,1321456000.0
March 2010,206459000.0,36975000.0,
June 2010,206210000.0,24435000.0,1341001000.0
September 2010,206021000.0,26179000.0,1403145000.0
December 2010,206239000.0,30787000.0,1502072000.0
March 2011,216410000.0,44389000.0,1548758000.0
June 2011,211390000.0,10799000.0,1555593000.0
September 2011,218319000.0,28045000.0,1667045000.0
December 2011,220481000.0,30534000.0,1731899000.0
March 2012,234910000.0,71226000.0,1816405000.0
June 2012,237573000.0,36244000.0,1771067000.0
September 2012,237291000.0,28941000.0,1769476000.0
December 2012,242488000.0,36632000.0,1812929000.0
March 2013,249626000.0,51000000.0,1861826000.0
June 2013,250207000.0,25854000.0,1875212000.0
September 2013,259708000.0,21138000.0,1917481000.0
December 2013,263143000.0,22674000.0,1827176000.0
March 2014,262699000.0,38339000.0,1861230000.0
June 2014,311116000.0,8505000.0,2369487000.0
September 2014,325148000.0,9295000.0,2287928000.0
December 2014,332838000.0,22094000.0,2456844000.0
March 2015,327920000.0,49243000.0,2404660000.0
June 2015,325555000.0,40546000.0,2354707000.0
September 2015,345514000.0,24194000.0,2335674000.0
December 2015,358041000.0,21726000.0,2698488000.0
March 2016,348424000.0,49687000.0,2548767000.0
June 2016,330601000.0,38501000.0,2541447000.0
September 2016,331977000.0,29464000.0,2551390000.0
December 2016,340783000.0,21631000.0,2615736000.0
March 2017,328825000.0,53300000.0,2624484000.0
June 2017,330548000.0,36335000.0,2548130000.0
September 2017,374157000.0,25341000.0,2595004000.0
December 2017,370455000.0,177560000.0,2692264000.0
March 2018,390232000.0,52246000.0,2719009000.0
June 2018,388337000.0,38501000.0,2618950000.0
September 2018,420602000.0,43720000.0,2698898000.0
December 2018,419252000.0,61743000.0,2826692000.0
March 2019,387216000.0,56078000.0,3297800000.0
June 2019,383576000.0,42650000.0,3180198000.0
September 2019,383264000.0,39801000.0,3219620000.0
December 2019,370793000.0,-107057000.0,3297800000.0
March 2020,,-280005000.0,3152955000.0
June 2020,,68377000.0,2715702000.0
