,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,330000000.0,,1350000000.0,,
June 2007,330000000.0,,1350000000.0,,
September 2007,330000000.0,,1350000000.0,,
December 2007,330000000.0,,1350000000.0,,
March 2008,319000000.0,,1846000000.0,,
June 2008,380000000.0,,2297000000.0,,
September 2008,295000000.0,,2271000000.0,,
December 2008,253000000.0,,443000000.0,41537000000.0,7172000000.0
March 2009,270000000.0,,368000000.0,,
June 2009,362000000.0,,682000000.0,41835000000.0,6658000000.0
September 2009,359000000.0,,927000000.0,42214000000.0,7000000000.0
December 2009,309000000.0,,938000000.0,44229000000.0,8086000000.0
March 2010,375000000.0,,1064000000.0,45531000000.0,9088000000.0
June 2010,282000000.0,,1063000000.0,46259000000.0,9189000000.0
September 2010,277000000.0,,1191000000.0,47503000000.0,8922000000.0
December 2010,462000000.0,,1212000000.0,52432000000.0,13059000000.0
March 2011,441000000.0,,1549000000.0,54065000000.0,10591000000.0
June 2011,388000000.0,,1817000000.0,54595000000.0,9943000000.0
September 2011,242000000.0,,1771000000.0,57244000000.0,11376000000.0
December 2011,452000000.0,,1634000000.0,60044000000.0,11542000000.0
March 2012,434000000.0,,1559000000.0,61622000000.0,11987000000.0
June 2012,335000000.0,,1328000000.0,64283000000.0,12133000000.0
September 2012,394000000.0,,1375000000.0,65625000000.0,11909000000.0
December 2012,203000000.0,,336000000.0,64210000000.0,9492000000.0
March 2013,393000000.0,,1355000000.0,65824000000.0,10154000000.0
June 2013,495000000.0,,1322000000.0,67422000000.0,10859000000.0
September 2013,459000000.0,,1583000000.0,69437000000.0,11938000000.0
December 2013,454000000.0,,1643000000.0,69443000000.0,11323000000.0
March 2014,317000000.0,,1390000000.0,69275000000.0,10899000000.0
June 2014,429000000.0,,1431000000.0,70293000000.0,10786000000.0
September 2014,355000000.0,,1208000000.0,71510000000.0,10507000000.0
December 2014,402000000.0,,-3413000000.0,56237000000.0,13873000000.0
March 2015,311000000.0,,-218000000.0,53389000000.0,10434000000.0
June 2015,347000000.0,,176000000.0,54369000000.0,11008000000.0
September 2015,292000000.0,,-2609000000.0,50089000000.0,10540000000.0
December 2015,320000000.0,,-5178000000.0,43437000000.0,9402000000.0
March 2016,272000000.0,,78000000.0,42018000000.0,8237000000.0
June 2016,338000000.0,,-139000000.0,42395000000.0,8972000000.0
September 2016,,,-241000000.0,41630000000.0,8711000000.0
December 2016,,,-272000000.0,43109000000.0,8428000000.0
March 2017,,,117000000.0,42465000000.0,8238000000.0
June 2017,,,507000000.0,41982000000.0,8075000000.0
September 2017,,,190000000.0,41443000000.0,7045000000.0
December 2017,,,497000000.0,42026000000.0,8270000000.0
March 2018,,146250000.0,708000000.0,42808000000.0,8894000000.0
June 2018,,146250000.0,848000000.0,44067000000.0,10990000000.0
September 2018,,146250000.0,1869000000.0,44957000000.0,11112000000.0
December 2018,,146250000.0,706000000.0,43854000000.0,9932000000.0
March 2019,,140000000.0,631000000.0,44380000000.0,9270000000.0
June 2019,,163000000.0,635000000.0,44770000000.0,9425000000.0
September 2019,,245000000.0,-912000000.0,125443000000.0,20944000000.0
December 2019,,345000000.0,-1339000000.0,109330000000.0,18681000000.0
March 2020,,260000000.0,-2232000000.0,101643000000.0,14109000000.0
June 2020,,225000000.0,-8353000000.0,89452000000.0,8437000000.0
September 2020,,166000000.0,,84434000000.0,10694000000.0
December 2020,,213000000.0,,80064000000.0,8819000000.0
March 2021,,166000000.0,-146000000.0,79355000000.0,10074000000.0
June 2021,,177000000.0,103000000.0,79937000000.0,12844000000.0
September 2021,,240000000.0,,75758000000.0,9899000000.0
December 2021,,280000000.0,,75036000000.0,10211000000.0
March 2022,,196000000.0,4876000000.0,74222000000.0,10058000000.0
June 2022,,244000000.0,3755000000.0,74221000000.0,10408000000.0
