,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2012,3082.0,-3082.0,3032.0,3032.0,
December 2012,1554.0,-1554.0,,,
March 2013,1560.0,-1560.0,,,
June 2013,9271.0,-9271.0,136.0,136.0,
September 2013,16342.0,-16342.0,18262.0,18262.0,
December 2013,3442.0,-3442.0,1540.0,1540.0,
March 2014,2498.0,-2498.0,198.0,198.0,
June 2014,32401.0,-32493.0,0.0,,
September 2014,47583.0,-48043.0,2262.0,2262.0,
December 2014,61900.0,-62793.0,219042.0,20682.0,198360.0
March 2015,97213.0,-386228.0,212879.0,24192.0,188687.0
June 2015,62908.0,-290082.0,255155.0,74079.0,181076.0
September 2015,69849.0,-2833910.0,121182.0,119185.0,1997.0
