,OperatingExpenses,NetIncomeLoss,Assets
December 2007,5592.75,-3028.0,
March 2008,5592.75,-3028.0,
June 2008,5592.75,-3028.0,
September 2008,5592.75,-3028.0,
December 2008,5592.75,-2720.5,
March 2009,5592.75,-2720.5,
June 2009,5592.75,-2720.5,
September 2009,5592.75,-2720.5,
December 2009,1028.5,-1091.0,
March 2010,1028.5,-1091.0,
June 2010,731.0,-731.0,
September 2010,710.0,-710.0,
December 2010,1275.0,-1275.0,
March 2011,802.0,-1202.0,
June 2011,725.0,-725.0,
September 2011,1718.0,-1718.0,
December 2011,1375.0,-1375.0,
March 2012,1750.0,-2150.0,
June 2012,1088.0,-1088.0,
September 2012,1037.0,-1037.0,
December 2012,1618.0,-1618.0,
March 2013,1073.0,-1473.0,
June 2013,1085.0,-1085.0,
September 2013,1030.0,-1030.0,
December 2013,1979.0,-1979.0,
March 2014,1385.0,-1785.0,
June 2014,1306.0,-1306.0,
September 2014,1424.0,-1424.0,
December 2014,1326.0,-1326.0,
March 2015,947.0,-1347.0,
June 2015,770.0,-770.0,
September 2015,424.0,-424.0,
December 2015,1775.0,-1775.0,
March 2016,1075.0,-1075.0,
June 2016,1200.0,-1600.0,
