,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,2203000.0,919000.0,-591000.0,,
September 2010,1948000.0,673000.0,-54000.0,,
December 2010,3591000.0,434000.0,-415000.0,,
March 2011,4375000.0,884000.0,-2742000.0,,
June 2011,3848000.0,541000.0,-2037000.0,,
September 2011,4210000.0,1008000.0,-2349000.0,,
December 2011,4169000.0,930000.0,-1719000.0,,
March 2012,3987000.0,458000.0,-2556000.0,,
June 2012,3705000.0,387000.0,-1323000.0,,
September 2012,3374000.0,436000.0,-1974000.0,,
December 2012,3637000.0,592000.0,-990000.0,,
March 2013,3828000.0,505000.0,-2043000.0,,
June 2013,3786000.0,402000.0,-2229000.0,,
September 2013,4084000.0,677000.0,-2318000.0,,
December 2013,5098000.0,535000.0,-574000.0,,
March 2014,4842000.0,651000.0,-2285000.0,,
June 2014,5641000.0,1423000.0,-3548000.0,,
September 2014,5548000.0,1249000.0,-3078000.0,,
December 2014,5248000.0,1093000.0,-2816000.0,,
March 2015,5664000.0,1080000.0,-3698000.0,,
June 2015,5719000.0,1100000.0,-2913000.0,,
September 2015,5464000.0,919000.0,-2548000.0,,
December 2015,4925000.0,999000.0,-2412000.0,,
March 2016,5390000.0,1176000.0,-2572537.0,,
June 2016,6193000.0,1211000.0,-2546449.0,,
September 2016,4950000.0,1008000.0,-504000.0,,
December 2016,4966000.0,998000.0,-1408904.0,,
March 2017,6111000.0,1076000.0,-2424529.0,,
June 2017,5652000.0,1118000.0,-674000.0,,
September 2017,5273000.0,1115000.0,-94318.0,,
December 2017,5149000.0,1045000.0,-76000.0,,
March 2018,5521000.0,1123000.0,-631682.0,,
June 2018,5744000.0,1088000.0,482000.0,,
September 2018,6418000.0,1193000.0,267000.0,,
December 2018,6800000.0,1269000.0,-369000.0,,
March 2019,7835000.0,1248000.0,-252000.0,,
June 2019,7351000.0,1303000.0,-641000.0,,
September 2019,7334000.0,1341000.0,307000.0,,
December 2019,8579000.0,1391000.0,407000.0,,
March 2020,10662000.0,1818000.0,-2166000.0,,
June 2020,,1597000.0,75000.0,,
September 2020,,1650000.0,1000.0,,
December 2020,,1879000.0,-172000.0,,
March 2021,,2070000.0,458000.0,,
June 2021,,2304000.0,-172000.0,,
September 2021,,2299000.0,277000.0,,
December 2021,,2181000.0,787000.0,,
March 2022,,2590000.0,-344000.0,,
June 2022,,2887000.0,-319000.0,,
