,NetIncomeLoss,Assets,AssetsCurrent
June 2003,-681869.8333333334,,
September 2003,-681869.8333333334,,
December 2003,-681869.8333333334,,
March 2004,-681869.8333333334,,
June 2004,-681869.8333333334,,
September 2004,-681869.8333333334,,
December 2004,-681869.8333333334,,
March 2005,-681869.8333333334,,
June 2005,-681869.8333333334,,
September 2005,-681869.8333333334,,
December 2005,-681869.8333333334,,
March 2006,-681869.8333333334,,
June 2006,-681869.8333333334,,
September 2006,-681869.8333333334,,
December 2006,-681869.8333333334,,
March 2007,-681869.8333333334,,
June 2007,-681869.8333333334,,
September 2007,-681869.8333333334,,
December 2007,-681869.8333333334,,
March 2008,-681869.8333333334,,
June 2008,-681869.8333333334,,
September 2008,-681869.8333333334,,
December 2008,-681869.8333333334,,
March 2009,-681869.8333333334,,
June 2009,-681869.8333333334,,
September 2009,-681869.8333333334,,
December 2009,-681869.8333333334,,
March 2010,-681869.8333333334,,
June 2010,-681869.8333333334,,
September 2010,-82479.0,,
December 2010,-8214.0,,
March 2011,-60499.0,,
June 2011,-681869.8333333334,,
September 2011,-64514.0,,
December 2011,-59748.0,,
March 2012,-49350.0,,
