,OperatingExpenses,NetIncomeLoss,Assets
March 2013,789250.0,6205250.0,
June 2013,789250.0,6205250.0,
September 2013,789250.0,6205250.0,
December 2013,789250.0,6205250.0,
March 2014,537000.0,1426000.0,
June 2014,2808000.0,-1352000.0,
September 2014,9360000.0,4031000.0,
December 2014,14518000.0,3675000.0,1404591000.0
March 2015,14719000.0,5448000.0,
June 2015,17600000.0,-837000.0,2010542000.0
September 2015,17879000.0,-11738000.0,1682136000.0
December 2015,18595000.0,-4699000.0,1649641000.0
March 2016,14358000.0,-5782000.0,1606448000.0
June 2016,17551000.0,-11193000.0,1574552000.0
September 2016,17028000.0,-1276000.0,1554583000.0
December 2016,17232000.0,-1813000.0,1547312000.0
March 2017,21013000.0,-4414000.0,1759098000.0
June 2017,21324000.0,-1460000.0,1743707000.0
September 2017,23688000.0,2998000.0,1909921000.0
December 2017,26360000.0,3010000.0,1955806000.0
March 2018,27579000.0,-572000.0,2047826000.0
June 2018,27593000.0,839000.0,2211272000.0
September 2018,41667000.0,4578000.0,2473161000.0
December 2018,41567000.0,1037000.0,2638778000.0
March 2019,61918000.0,-6380000.0,2947700000.0
June 2019,92763000.0,20332000.0,3088509000.0
September 2019,89368000.0,25671000.0,3135013000.0
December 2019,47523000.0,183647000.0,3236922000.0
March 2020,27378000.0,-2863000.0,3176588000.0
June 2020,27378000.0,-15695000.0,3287494000.0
September 2020,27378000.0,-25958000.0,3375330000.0
December 2020,27378000.0,-60523000.0,3387977000.0
March 2021,43116000.0,,3592047000.0
June 2021,43116000.0,,3553946000.0
September 2021,43116000.0,,4682517000.0
December 2021,43116000.0,,4863854000.0
March 2022,,,4758497000.0
June 2022,,,4882148000.0
