,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,21116500.0,12341250.0,,
June 2017,21116500.0,12341250.0,,
September 2017,21116500.0,12341250.0,,
December 2017,21116500.0,12341250.0,802076000.0,
March 2018,21694000.0,9243000.0,,
June 2018,21694000.0,13220000.0,,
September 2018,23649000.0,13427000.0,853174000.0,
December 2018,25303000.0,13705000.0,947898000.0,194668000.0
March 2019,20305000.0,8043000.0,933332000.0,
June 2019,24049000.0,15491000.0,961416000.0,
September 2019,33329000.0,13070000.0,1000149000.0,197700000.0
December 2019,63440000.0,-3464000.0,2231244000.0,332971000.0
March 2020,51058000.0,-298086000.0,1978639000.0,387580000.0
June 2020,49696000.0,-5183000.0,1956149000.0,375068000.0
September 2020,49890000.0,6319000.0,1946295000.0,377855000.0
December 2020,50423000.0,-92409000.0,1831283000.0,362484000.0
March 2021,51368000.0,-796000.0,1823152000.0,367923000.0
June 2021,51169000.0,-4163000.0,1825773000.0,382514000.0
September 2021,47683000.0,6732000.0,1818923000.0,382699000.0
December 2021,49512000.0,3564000.0,1805398000.0,364218000.0
March 2022,57336000.0,-9022000.0,1818673000.0,360392000.0
