,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2011,1634.0,,996.0,-1634.0,,
September 2011,7879.0,,75.0,-7879.0,8766.0,8766.0
December 2011,10593.0,,4734.0,-7151.0,21787.0,21787.0
March 2012,25336.0,,12781.0,-14754.0,50073.0,50073.0
June 2012,25958.0,,5445.0,-14563.0,37938.0,37938.0
September 2012,16061.0,,1149365.0,207461.0,30151.0,30151.0
December 2012,12210.0,,1157211.0,441786.0,17501.0,17501.0
March 2013,4353.0,,1108197.0,-903345.0,4087.0,4087.0
June 2013,-6227.0,,-3405059.0,-389543.0,148.0,148.0
September 2013,1273765.75,,1294535.0,-241980.0,2270464.0,2050483.0
December 2013,1273765.75,,998660.0,-503887.0,2678413.0,2402287.0
March 2014,1273765.75,,1277698.0,-681195.0,3527065.0,3252798.0
June 2014,1273765.75,,,-1001789.0,3887377.0,3567859.0
September 2014,1325200.25,,1246166.0,-251363.0,4271904.0,3899284.0
December 2014,1325200.25,,1404553.0,-792096.0,3926802.0,3627254.0
March 2015,1325200.25,,1275098.0,-296858.0,3909199.0,3555621.0
June 2015,1325200.25,,,-776758.0,4145246.0,3749924.0
September 2015,1624951.25,1891.75,1468264.0,-869518.0,4120568.0,3683696.0
December 2015,1624951.25,1891.75,1453162.0,-899677.0,3783411.0,3408960.0
March 2016,1624951.25,1891.75,1517742.0,-1603674.0,4475924.0,3850765.0
June 2016,1624951.25,1891.75,,-1714842.0,4350150.0,4222648.0
September 2016,3137063.0,156649.5,3123578.0,-2106893.0,9151069.0,9032732.0
December 2016,3137063.0,156649.5,3150549.0,-3023511.0,13605326.0,10932786.0
March 2017,2789803.0,435477.0,2789803.0,-3263818.0,17517979.0,14956670.0
June 2017,3736755.0,888708.0,,-2875073.0,17903167.0,15454450.0
September 2017,3221150.0,901407.0,3727975.0,-3987329.0,19943990.0,17574925.0
December 2017,3045091.0,1023223.0,3782810.0,-3787555.0,21661440.0,19372928.0
March 2018,4767821.0,1693769.0,,-5009201.0,28679131.0,26497527.0
June 2018,6538735.0,1563188.0,,-6752107.0,31975953.0,29860634.0
September 2018,5197347.0,999005.0,,-5007496.0,31968297.0,29960884.0
December 2018,4924268.0,1224701.0,,-4747872.0,26456358.0,24622597.0
March 2019,4106436.0,371799.0,,-5713205.0,24722310.0,22347352.0
June 2019,5700669.0,1450435.0,,-3508727.0,15818499.0,13369239.0
