,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2015,,,,,
December 2015,,,,,
March 2016,,,,,
June 2016,,,,,
September 2016,,,,,
December 2016,,,,,
March 2017,,,,,
June 2017,,,,,
September 2017,425000.0,201000.0,-370000.0,,
December 2017,1519000.0,291000.0,-1468000.0,,
March 2018,910000.0,332000.0,-708000.0,,
June 2018,2015000.0,2260000.0,-617000.0,,
September 2018,1935000.0,887000.0,-914000.0,,
December 2018,1982000.0,933000.0,-2499000.0,,
March 2019,2252000.0,875000.0,-221000.0,,
June 2019,2232000.0,1513000.0,-886000.0,,
September 2019,2260000.0,1192000.0,-1508000.0,,
December 2019,2256000.0,1118000.0,-457000.0,,
March 2020,2038000.0,1047000.0,-1107000.0,,
June 2020,1837000.0,749000.0,-305000.0,,
September 2020,2178000.0,1011000.0,-721000.0,,
December 2020,4090000.0,1965000.0,-1950000.0,,
March 2021,4339000.0,1993000.0,-12798000.0,,
June 2021,4207000.0,2050000.0,-1214000.0,,
September 2021,4357000.0,1788000.0,2424000.0,,
December 2021,5338000.0,2127000.0,-11042000.0,,
March 2022,9789000.0,4296000.0,3906000.0,,
