,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2018,7343250.0,0.0,,
September 2018,7343250.0,0.0,,
December 2018,7343250.0,0.0,,
March 2019,7343250.0,-39366000.0,36896000.0,27966000.0
June 2019,6190000.0,-8846000.0,,
September 2019,3954000.0,-21158000.0,,
December 2019,3912000.0,-12123000.0,,
March 2020,1918000.0,-25513000.0,22853000.0,16079000.0
June 2020,1756000.0,-4666000.0,20142000.0,13964000.0
September 2020,1286000.0,-6146000.0,13832000.0,13713000.0
December 2020,678000.0,-3220000.0,30303000.0,30198000.0
March 2021,453000.0,-5646000.0,62458000.0,62372000.0
June 2021,469000.0,-3118000.0,60453000.0,60387000.0
September 2021,585000.0,981000.0,119796000.0,54545000.0
December 2021,2179000.0,-3778000.0,114227000.0,48997000.0
March 2022,2326000.0,-3904000.0,128620000.0,45281000.0
June 2022,2590000.0,-4524000.0,124931000.0,41248000.0
