,NetIncomeLoss,Assets
March 2009,1835000000.0,
June 2009,1835000000.0,
September 2009,1835000000.0,
December 2009,1835000000.0,
March 2010,2093000000.0,
June 2010,813000000.0,
September 2010,-380000000.0,
December 2010,1354000000.0,621626000000.0
March 2011,448000000.0,
June 2011,-1442000000.0,652904000000.0
September 2011,150000000.0,615282000000.0
December 2011,-813000000.0,555788000000.0
March 2012,-1606000000.0,590852000000.0
June 2012,855000000.0,599752000000.0
September 2012,-1068000000.0,595379000000.0
December 2012,1976000000.0,602928000000.0
March 2013,-207000000.0,577586000000.0
June 2013,967000000.0,572908000000.0
