,NetIncomeLoss,Assets
March 2011,,
June 2011,,293871126.0
September 2011,,297409608.0
December 2011,,297976545.0
March 2012,,298724266.0
June 2012,,353146684.0
September 2012,,395659628.0
December 2012,,413150755.0
March 2013,4428729.75,442046482.0
June 2013,4428729.75,466128248.0
September 2013,4428729.75,450054727.0
December 2013,4428729.75,534233032.0
March 2014,3758465.25,610882586.0
June 2014,3758465.25,653345332.0
September 2014,3758465.25,736007873.0
December 2014,3758465.25,744239217.0
March 2015,2524479.0,772732368.0
June 2015,8221271.0,779766841.0
September 2015,2540649.0,838400518.0
December 2015,13322624.0,867110483.0
March 2016,2531700.0,874452838.0
June 2016,11005930.0,945688913.0
September 2016,4623542.0,913325015.0
December 2016,5623335.0,944113674.0
March 2017,7288862.0,1023531705.0
June 2017,4109400.0,1024826768.0
September 2017,3545483.0,1053195720.0
December 2017,15647453.0,1069767999.0
March 2018,6004304.0,1033499630.0
June 2018,3338121.0,1023530880.0
September 2018,17883055.0,1001216917.0
December 2018,13914049.0,982713246.0
March 2019,6451813.0,993198179.0
June 2019,3886190.0,1000679805.0
September 2019,9707903.0,1033501170.0
December 2019,10446245.0,1029168508.0
March 2020,2981757.0,977516262.0
June 2020,4588348.0,1038489468.0
September 2020,-1160017.0,1174624868.0
December 2020,798740.0,1175247879.0
March 2021,6992854.0,1191860119.0
June 2021,10264680.0,1233985859.0
September 2021,12988384.0,1284501519.0
December 2021,7853570.0,1385909483.0
March 2022,26264018.0,1395902288.0
June 2022,17606681.0,1441846671.0
