,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2015,1437.0,,-1437.0,8563.0,8563.0
December 2015,6202.0,32.0,-6202.0,,
March 2016,4532.0,3852.0,-4532.0,,
June 2016,5591.0,376.0,-4741.0,,
September 2016,18196.0,5350.0,-13656.0,26319.0,26319.0
December 2016,14918.0,7363.0,-11155.0,26554.0,26554.0
March 2017,12769.0,3326.0,-8274.0,20653.0,20653.0
June 2017,10003.0,4070.0,-218972.0,6612.0,6612.0
September 2017,22344.0,1433787.0,-851041.0,2368.0,2368.0
December 2017,16440.0,2461.0,-14590.0,1232.0,1232.0
March 2018,1224810.0,1224810.0,-744409.0,3233928.0,1431959.0
June 2018,1491915.0,1491915.0,-694411.0,2427045.0,766048.0
September 2018,1365158.0,1365158.0,-517185.0,2184654.0,675612.0
December 2018,-1097685.0,-1097685.0,-437616.0,2064344.0,706089.0
March 2019,1326244.0,1357001.0,-165072.0,2089294.0,814445.0
June 2019,1451002.0,1451002.0,-341530.0,,1010127.0
September 2019,1451767.0,1451767.0,-356576.0,1958680.0,965417.0
December 2019,-1251274.0,-1251274.0,-117047.0,3824798.0,2413948.0
March 2020,735953.0,735953.0,-119262.0,3484935.0,2090707.0
June 2020,697198.0,697198.0,-233867.0,4025417.0,2332270.0
September 2020,931874.0,931874.0,-499944.0,4081042.0,2523410.0
December 2020,852163.0,852163.0,-645853.0,3897367.0,2459189.0
March 2021,1370594.0,1370594.0,-1248188.0,3787702.0,2449372.0
June 2021,-1370594.0,1219531.0,-372369.0,3004412.0,1786826.0
September 2021,302115.0,1057415.0,-1332504.0,2059132.0,1262249.0
December 2021,4573674.0,926134.0,-1112849.0,2011934.0,1256120.0
March 2022,,783490.0,-1356184.0,1568769.0,879556.0
