,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,,898350000.0,,,,
June 2008,,898350000.0,,,,
September 2008,,898350000.0,,,,
December 2008,,898350000.0,,,,
March 2009,,664300000.0,,,,
June 2009,,673300000.0,,,,
September 2009,,-664600000.0,,,,
December 2009,,2103500000.0,,6213800000.0,4332400000.0,1705000000.0
March 2010,25300000.0,668900000.0,-65900000.0,,,
June 2010,25300000.0,717900000.0,-65900000.0,6427900000.0,4206000000.0,2059200000.0
September 2010,25300000.0,-732300000.0,-65900000.0,7015400000.0,4709200000.0,2132600000.0
December 2010,25300000.0,2712900000.0,-65900000.0,6729700000.0,4874000000.0,1685400000.0
March 2011,-32000000.0,772000000.0,62900000.0,7017400000.0,5116500000.0,1729300000.0
June 2011,-30500000.0,811400000.0,62900000.0,7276600000.0,5288600000.0,1807100000.0
September 2011,29900000.0,793300000.0,62900000.0,7075700000.0,5129800000.0,1773200000.0
December 2011,155700000.0,805400000.0,62900000.0,6899700000.0,4990500000.0,1734700000.0
March 2012,26300000.0,753600000.0,49400000.0,6973300000.0,5032400000.0,1760000000.0
June 2012,-22900000.0,767300000.0,49400000.0,6907500000.0,4971700000.0,1760800000.0
September 2012,24500000.0,737600000.0,49400000.0,7005100000.0,5082300000.0,1745900000.0
December 2012,84100000.0,771800000.0,49400000.0,7012600000.0,5060600000.0,1767200000.0
March 2013,24400000.0,735700000.0,72000000.0,6803300000.0,4885800000.0,1739700000.0
June 2013,23600000.0,708300000.0,72000000.0,6673300000.0,4687700000.0,1811300000.0
September 2013,21900000.0,691200000.0,72000000.0,7106100000.0,5011200000.0,1923000000.0
December 2013,23300000.0,719600000.0,72000000.0,7288300000.0,5243000000.0,1879300000.0
March 2014,26200000.0,689600000.0,106900000.0,7280000000.0,5150600000.0,1968600000.0
June 2014,26533333.333333332,709900000.0,106900000.0,7533800000.0,5325300000.0,2047700000.0
September 2014,26533333.333333332,693300000.0,106900000.0,7380700000.0,5213700000.0,2017200000.0
December 2014,26533333.333333332,675500000.0,106900000.0,7182500000.0,5033700000.0,2050600000.0
March 2015,26700000.0,639200000.0,104800000.0,6855100000.0,4737700000.0,1979200000.0
June 2015,,651900000.0,104800000.0,7072700000.0,4992800000.0,1940300000.0
September 2015,,645800000.0,104800000.0,7444400000.0,5107600000.0,2194000000.0
December 2015,,670000000.0,104800000.0,7517500000.0,5092500000.0,2277900000.0
March 2016,23200000.0,642100000.0,110925000.0,7548100000.0,5184100000.0,2209900000.0
June 2016,23200000.0,664700000.0,110925000.0,7506000000.0,5116500000.0,2236100000.0
September 2016,23200000.0,647200000.0,110925000.0,7720400000.0,5197100000.0,2369800000.0
December 2016,23200000.0,629000000.0,110925000.0,7574200000.0,5132900000.0,2294000000.0
March 2017,27100000.0,660800000.0,136350000.0,7678900000.0,5300800000.0,2230900000.0
June 2017,27100000.0,667100000.0,136350000.0,8139500000.0,5621100000.0,2363500000.0
September 2017,27100000.0,671900000.0,136350000.0,8581700000.0,5973600000.0,2453800000.0
December 2017,27100000.0,696600000.0,136350000.0,8883600000.0,6171200000.0,2554700000.0
March 2018,26800000.0,731600000.0,97000000.0,8896100000.0,6327000000.0,2410700000.0
June 2018,27733333.333333332,714400000.0,143400000.0,8812800000.0,6269300000.0,2394200000.0
September 2018,27733333.333333332,673900000.0,158000000.0,8725300000.0,6164300000.0,2411000000.0
December 2018,27733333.333333332,662400000.0,158300000.0,8519800000.0,5997100000.0,2370100000.0
March 2019,27900000.0,699300000.0,53500000.0,8818400000.0,6035400000.0,2636600000.0
June 2019,,739600000.0,127300000.0,9048300000.0,6376800000.0,2523800000.0
September 2019,,623300000.0,146100000.0,8753200000.0,6074800000.0,
December 2019,,668000000.0,,9223800000.0,6484500000.0,
March 2020,,686300000.0,,8676900000.0,6059100000.0,
June 2020,,626700000.0,,8459600000.0,5892700000.0,
September 2020,,663500000.0,,8949300000.0,6348100000.0,
December 2020,,660600000.0,,9328200000.0,6666400000.0,
March 2021,,669700000.0,,9244500000.0,6624300000.0,
June 2021,,690200000.0,,9462400000.0,6829700000.0,
September 2021,,702500000.0,,9452300000.0,6858700000.0,
December 2021,,759700000.0,,9828900000.0,6422700000.0,
March 2022,,758400000.0,,9721100000.0,6369500000.0,
June 2022,,740500000.0,,9618500000.0,6401900000.0,
