,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,167812000.0,58155500.0,,,
June 2007,167812000.0,58155500.0,,,
September 2007,167812000.0,58155500.0,,,
December 2007,167812000.0,58155500.0,,,
March 2008,186562000.0,68094000.0,,,
June 2008,193899000.0,76166000.0,,,
September 2008,213310000.0,72909000.0,,,
December 2008,191917000.0,62536000.0,1304149000.0,975403000.0,327900000.0
March 2009,179909000.0,48694000.0,,,
June 2009,172143000.0,43538000.0,1328684000.0,988997000.0,
September 2009,168119000.0,47589000.0,1337764000.0,998090000.0,
December 2009,166621000.0,44536000.0,1327358000.0,982364000.0,338756000.0
March 2010,175410000.0,56034000.0,1370275000.0,1029183000.0,
June 2010,185783000.0,69167000.0,1441855000.0,1088486000.0,
September 2010,192140000.0,74994000.0,1469337000.0,1116803000.0,
December 2010,191779000.0,65161000.0,1468283000.0,1085698000.0,377433000.0
March 2011,204692000.0,79547000.0,1524613000.0,1132921000.0,
June 2011,215868000.0,94112000.0,1581871000.0,1171815000.0,
September 2011,222257000.0,96798000.0,1651020000.0,1217364000.0,
December 2011,216552000.0,87472000.0,1684948000.0,1236138000.0,448810000.0
March 2012,232970000.0,100194000.0,1813332000.0,1349975000.0,
June 2012,236538000.0,112306000.0,1850747000.0,1378096000.0,
September 2012,238814000.0,109320000.0,1919711000.0,1422890000.0,
December 2012,232914000.0,98716000.0,1815832000.0,1286656000.0,529176000.0
March 2013,247334000.0,109048000.0,1945296000.0,1376836000.0,
June 2013,250750000.0,121009000.0,1993443000.0,1405318000.0,
September 2013,254957000.0,119350000.0,2060419000.0,1436830000.0,
December 2013,254390000.0,99229000.0,2075784000.0,1408461000.0,667323000.0
March 2014,269843000.0,111931000.0,2165106000.0,1475492000.0,
June 2014,276016000.0,130514000.0,2282973000.0,1555782000.0,
September 2014,286132000.0,133314000.0,2372995000.0,1619405000.0,
December 2014,278785000.0,118391000.0,2359102000.0,1583265000.0,775837000.0
March 2015,280387000.0,127606000.0,2423937000.0,1628947000.0,
June 2015,276644000.0,140357000.0,2480932000.0,1663373000.0,
September 2015,282378000.0,136494000.0,2495277000.0,1672990000.0,
December 2015,282181000.0,111904000.0,2532462000.0,1664776000.0,867700000.0
March 2016,290200000.0,126227000.0,2642781000.0,1767180000.0,
June 2016,292619000.0,131500000.0,2699136000.0,1790906000.0,
September 2016,297100000.0,126900000.0,2730468000.0,1777662000.0,
December 2016,289581000.0,114805000.0,2668900000.0,1720800000.0,948114000.0
March 2017,305900000.0,134200000.0,2786400000.0,1810700000.0,
June 2017,321600000.0,148900000.0,2851400000.0,1872900000.0,
September 2017,327500000.0,143100000.0,2901600000.0,1930200000.0,
December 2017,327800000.0,152400000.0,2910500000.0,1935700000.0,974800000.0
March 2018,342700000.0,174300000.0,3029600000.0,2060300000.0,
June 2018,349300000.0,211200000.0,3100100000.0,2140700000.0,
September 2018,353800000.0,197600000.0,3193900000.0,2225500000.0,
December 2018,354400000.0,168800000.0,3321500000.0,2316200000.0,
March 2019,363600000.0,194100000.0,3651800000.0,2389200000.0,
June 2019,366700000.0,204600000.0,3756400000.0,2468300000.0,
September 2019,369200000.0,213500000.0,3814200000.0,2500800000.0,
December 2019,359900000.0,178700000.0,3799900000.0,2457200000.0,
March 2020,365500000.0,202600000.0,3934700000.0,2464300000.0,
June 2020,355600000.0,238900000.0,4085200000.0,2606300000.0,
September 2020,351500000.0,221500000.0,4108600000.0,2646700000.0,
December 2020,354800000.0,196100000.0,3964700000.0,2499600000.0,
March 2021,363100000.0,210600000.0,4074400000.0,2614200000.0,
June 2021,382900000.0,239700000.0,4166600000.0,2705300000.0,
September 2021,401800000.0,243500000.0,4222500000.0,2770300000.0,
December 2021,412000000.0,231200000.0,4299000000.0,2856600000.0,
March 2022,435300000.0,269600000.0,4466700000.0,3034000000.0,
June 2022,444200000.0,287100000.0,4592300000.0,3152700000.0,
