,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,116900000.0,3350000.0,,
June 2009,116900000.0,3350000.0,,
September 2009,116900000.0,3350000.0,,
December 2009,116900000.0,3350000.0,,
March 2010,121700000.0,7400000.0,,
June 2010,127200000.0,12800000.0,,
September 2010,129300000.0,12500000.0,,
December 2010,124400000.0,5400000.0,1486300000.0,876800000.0
March 2011,132600000.0,19900000.0,,
June 2011,140500000.0,14200000.0,1338200000.0,710300000.0
September 2011,137900000.0,12300000.0,1308900000.0,670200000.0
December 2011,120600000.0,21500000.0,1419400000.0,792500000.0
March 2012,141400000.0,17600000.0,1482600000.0,852100000.0
June 2012,142100000.0,21100000.0,1490400000.0,855200000.0
September 2012,140000000.0,20700000.0,1490200000.0,864900000.0
December 2012,132600000.0,22800000.0,1661400000.0,986400000.0
March 2013,148100000.0,32500000.0,1657600000.0,984200000.0
June 2013,154200000.0,27000000.0,1755300000.0,1071700000.0
September 2013,159700000.0,22700000.0,1775500000.0,1010800000.0
December 2013,157300000.0,26900000.0,1888600000.0,1108600000.0
March 2014,159800000.0,31400000.0,1883100000.0,1095600000.0
June 2014,169200000.0,35900000.0,1935900000.0,1123500000.0
September 2014,171500000.0,32500000.0,1925500000.0,1091200000.0
December 2014,171100000.0,11800000.0,2192000000.0,1276700000.0
March 2015,175700000.0,35900000.0,2177600000.0,1284300000.0
June 2015,181900000.0,41100000.0,2311800000.0,1344800000.0
September 2015,188800000.0,51100000.0,2243400000.0,1282000000.0
December 2015,183500000.0,41100000.0,2305900000.0,1343000000.0
March 2016,181200000.0,31000000.0,2335500000.0,1369300000.0
June 2016,182300000.0,36700000.0,2372100000.0,1379500000.0
September 2016,185700000.0,32400000.0,2326500000.0,1337100000.0
December 2016,183300000.0,67100000.0,2336100000.0,1332400000.0
March 2017,181100000.0,34000000.0,2399700000.0,1348600000.0
June 2017,185600000.0,31900000.0,2367000000.0,1318000000.0
September 2017,182500000.0,30700000.0,2269800000.0,1220700000.0
December 2017,180500000.0,42500000.0,2356700000.0,1302100000.0
March 2018,184200000.0,40100000.0,2429400000.0,1326600000.0
June 2018,190600000.0,43200000.0,2520900000.0,1386000000.0
September 2018,188800000.0,44300000.0,2516300000.0,1375500000.0
December 2018,192200000.0,40400000.0,2695400000.0,1553000000.0
March 2019,191000000.0,40900000.0,2904900000.0,1628600000.0
June 2019,200700000.0,54900000.0,2814000000.0,1529500000.0
September 2019,202000000.0,45000000.0,2816500000.0,1448000000.0
December 2019,206100000.0,43600000.0,2911300000.0,1602600000.0
March 2020,194700000.0,19500000.0,3069200000.0,1753200000.0
June 2020,152200000.0,49600000.0,2934400000.0,1591700000.0
September 2020,206500000.0,96200000.0,3530600000.0,1298000000.0
December 2020,228500000.0,89100000.0,3676300000.0,1405700000.0
March 2021,239800000.0,92800000.0,3582300000.0,1317600000.0
June 2021,269700000.0,152100000.0,3524900000.0,1132500000.0
September 2021,268700000.0,147000000.0,3571400000.0,1150500000.0
December 2021,295700000.0,140500000.0,8002600000.0,1929400000.0
March 2022,455500000.0,237700000.0,7860100000.0,1813900000.0
June 2022,448300000.0,201400000.0,7638800000.0,1601500000.0
