,NetIncomeLoss,Assets
March 2009,-540750000.0,
June 2009,-540750000.0,
September 2009,-540750000.0,
December 2009,-540750000.0,
March 2010,993500000.0,
June 2010,993500000.0,
September 2010,1567000000.0,
December 2010,-1330000000.0,163156000000.0
March 2011,-572000000.0,
June 2011,741000000.0,
September 2011,2346000000.0,160961000000.0
December 2011,-66000000.0,166016000000.0
March 2012,-1004000000.0,168911000000.0
June 2012,2421000000.0,172063000000.0
September 2012,-241000000.0,175284000000.0
December 2012,-450000000.0,176843000000.0
March 2013,-1004000000.0,179921000000.0
June 2013,-1051000000.0,176249000000.0
September 2013,-878000000.0,180436000000.0
December 2013,-640000000.0,183401000000.0
March 2014,977000000.0,185845000000.0
June 2014,945000000.0,190701000000.0
September 2014,987000000.0,189760000000.0
December 2014,1249000000.0,196005000000.0
March 2015,759000000.0,200461000000.0
June 2015,-1131000000.0,197047000000.0
September 2015,2185000000.0,193181000000.0
December 2015,-640000000.0,195298000000.0
March 2016,1603000000.0,199983000000.0
June 2016,980000000.0,207042000000.0
September 2016,-76000000.0,209034000000.0
December 2016,-2259000000.0,204523000000.0
March 2017,-431000000.0,209098000000.0
June 2017,1508000000.0,214941000000.0
September 2017,-1000000.0,219395000000.0
December 2017,1767000000.0,225985000000.0
March 2018,-194000000.0,222424000000.0
June 2018,-2114000000.0,219306000000.0
September 2018,-511000000.0,221504000000.0
December 2018,1901000000.0,199958000000.0
March 2019,-830000000.0,211239000000.0
June 2019,267000000.0,217177000000.0
September 2019,-264000000.0,222323000000.0
December 2019,-1024000000.0,228041000000.0
March 2020,5743000000.0,218841000000.0
June 2020,-4095000000.0,232308000000.0
September 2020,-946000000.0,239945000000.0
December 2020,-1461000000.0,251294000000.0
March 2021,-1608000000.0,253184000000.0
June 2021,-174000000.0,263011000000.0
September 2021,398000000.0,260440000000.0
December 2021,-12000000.0,267807000000.0
March 2022,415000000.0,253330000000.0
June 2022,1585000000.0,230018000000.0
