,OperatingExpenses,NetIncomeLoss,Assets
March 2013,,0.0,
June 2013,,0.0,
September 2013,22792.0,-22792.0,
December 2013,63852.0,-63852.0,203500.0
March 2014,278932.0,-278932.0,4716721.0
June 2014,1839880.0,-1647016.0,48953550.0
September 2014,4173023.0,-2432975.0,111131383.0
December 2014,12803886.0,-7481532.0,306470497.0
March 2015,15225117.0,-7479298.0,464862830.0
June 2015,24232787.0,-11484039.0,694881083.0
September 2015,34412545.0,-14219859.0,989221435.0
December 2015,45273428.0,-17510928.0,1258692194.0
March 2016,42787841.0,-10267922.0,1412805911.0
June 2016,44617597.0,-9946374.0,1399797973.0
September 2016,47246753.0,-9888814.0,1490459368.0
December 2016,47040797.0,-7579364.0,1497101228.0
March 2017,48117813.0,-8413038.0,1485366647.0
June 2017,47779930.0,-6959061.0,1474206660.0
September 2017,49722720.0,-8132098.0,1463458606.0
December 2017,51401536.0,-10119644.0,1454368057.0
March 2018,49385120.0,-8018094.0,1435944934.0
June 2018,51421344.0,-8946178.0,1421190507.0
September 2018,63826710.0,-20671331.0,1453018348.0
December 2018,49089058.0,-11464743.0,1434138648.0
March 2019,55084968.0,-12359272.0,1408452042.0
June 2019,55949623.0,-11993010.0,1391676704.0
September 2019,58218637.0,-10389807.0,1426200518.0
December 2019,55730603.0,-3782227.0,1426957126.0
March 2020,75064450.0,-9681128.0,3187826879.0
June 2020,130580646.0,-53224622.0,3338276346.0
September 2020,122850781.0,-36913412.0,3355127686.0
December 2020,100910870.0,-14270379.0,3301739045.0
March 2021,99633807.0,-14031288.0,3262876488.0
June 2021,101026812.0,-13037659.0,3246366265.0
September 2021,104335451.0,-10642474.0,3221268943.0
