,OperatingExpenses,Assets,AssetsCurrent
December 2016,,251047116.0,951163.0
March 2017,177715.5,251071057.0,764137.0
June 2017,177715.5,251223561.0,581342.0
September 2017,177715.5,251619539.0,466842.0
December 2017,177715.5,251985745.0,263949.0
March 2018,1928281.75,253069802.0,626050.0
June 2018,1928281.75,253556917.0,156131.0
September 2018,1928281.75,215628292.0,256894.0
December 2018,1928281.75,216526637.0,46229.0
