,NetIncomeLoss,Assets,AssetsCurrent
March 2008,63504500.0,,
June 2008,63504500.0,,
September 2008,63504500.0,,
December 2008,63504500.0,,
March 2009,39355000.0,,
June 2009,83735000.0,,
September 2009,64440000.0,,
December 2009,37345000.0,4774673000.0,734719000.0
March 2010,19703000.0,,
June 2010,99422000.0,5050666000.0,941776000.0
September 2010,68310000.0,5191448000.0,931973000.0
December 2010,51535000.0,5386393000.0,939507000.0
March 2011,28502000.0,5665220000.0,1131124000.0
June 2011,92599000.0,5896708000.0,1315356000.0
September 2011,70158000.0,5848148000.0,1199910000.0
December 2011,30202000.0,5881190000.0,1200923000.0
March 2012,26351000.0,6083428000.0,1368396000.0
June 2012,-246737000.0,5717598000.0,1504105000.0
September 2012,4389000.0,5363884000.0,864240000.0
December 2012,-10619000.0,5613089000.0,939443000.0
March 2013,24565000.0,5547030000.0,820648000.0
June 2013,33086000.0,5413398000.0,620792000.0
September 2013,33397000.0,5242660000.0,460309000.0
December 2013,-364818000.0,5032186000.0,633549000.0
March 2014,39744000.0,4914634000.0,509739000.0
June 2014,55514000.0,4895779000.0,468118000.0
September 2014,62121000.0,4877367000.0,407949000.0
December 2014,53394000.0,4918796000.0,389147000.0
March 2015,127899000.0,5084147000.0,336208000.0
June 2015,54325000.0,5173055000.0,375579000.0
September 2015,65016000.0,5135131000.0,338357000.0
December 2015,59480000.0,5125525000.0,333851000.0
March 2016,57401000.0,5095549000.0,333573000.0
June 2016,52517000.0,5055219000.0,313158000.0
September 2016,51141000.0,4990418000.0,254005000.0
December 2016,-11056000.0,5030545000.0,377183000.0
March 2017,57940000.0,4895416000.0,253666000.0
June 2017,26250000.0,6359324000.0,230862000.0
September 2017,38592000.0,6418768000.0,233872000.0
December 2017,25182000.0,6535233000.0,250432000.0
March 2018,126133000.0,6586713000.0,227997000.0
June 2018,29399000.0,6646969000.0,217092000.0
September 2018,48136000.0,6720958000.0,276874000.0
December 2018,2126000.0,6349140000.0,747101000.0
March 2019,-277863000.0,6316899000.0,225945000.0
June 2019,45951000.0,6379691000.0,473561000.0
September 2019,47811000.0,6135836000.0,187951000.0
December 2019,78408000.0,6185992000.0,203048000.0
March 2020,-147641000.0,5877820000.0,187856000.0
June 2020,29766000.0,5836198000.0,178709000.0
September 2020,-96640000.0,5862306000.0,215560000.0
December 2020,15532000.0,5817018000.0,323557000.0
March 2021,42257000.0,5643872000.0,182752000.0
June 2021,63383000.0,5645980000.0,209881000.0
September 2021,-124933000.0,5405737000.0,433060000.0
December 2021,57518000.0,5156332000.0,184542000.0
March 2022,12312000.0,5129925000.0,271772000.0
June 2022,59199000.0,5024661000.0,195299000.0
