,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,3150000.0,6789500.0,,
June 2009,3150000.0,6789500.0,,
September 2009,3150000.0,7604000.0,,
December 2009,3150000.0,9035000.0,668645000.0,191669000.0
March 2010,4700000.0,9812000.0,,
June 2010,4700000.0,11198000.0,,
September 2010,4700000.0,11809000.0,760198000.0,243267000.0
December 2010,4700000.0,13539000.0,761577000.0,185445000.0
March 2011,8427250.0,13821000.0,831414000.0,215808000.0
June 2011,8427250.0,17561000.0,887576000.0,223292000.0
September 2011,8427250.0,19982000.0,970677000.0,227235000.0
December 2011,8427250.0,25047000.0,1026482000.0,263365000.0
March 2012,13447000.0,23180000.0,1089393000.0,293460000.0
June 2012,13389000.0,25134000.0,1138728000.0,327499000.0
September 2012,15563000.0,27197000.0,1241765000.0,395449000.0
December 2012,6201000.0,29907000.0,1295551000.0,425245000.0
March 2013,18375000.0,27261000.0,1348350000.0,418146000.0
June 2013,26776000.0,22367000.0,1377928000.0,416774000.0
September 2013,23773000.0,16311000.0,1451769000.0,442663000.0
December 2013,21276000.0,20798000.0,1491797000.0,438968000.0
March 2014,25200000.0,25400000.0,1566949000.0,483386000.0
June 2014,29700000.0,22451000.0,1647975000.0,517733000.0
September 2014,30718000.0,25740000.0,1724542000.0,553954000.0
December 2014,31388000.0,37000000.0,1624284000.0,421743000.0
March 2015,32000000.0,27500000.0,1692300000.0,479100000.0
June 2015,33200000.0,28300000.0,1832600000.0,537900000.0
September 2015,29900000.0,35500000.0,1753800000.0,440700000.0
December 2015,29800000.0,32100000.0,2014200000.0,718400000.0
March 2016,27600000.0,48800000.0,2025400000.0,765300000.0
June 2016,26900000.0,35800000.0,1996800000.0,772600000.0
September 2016,24500000.0,38600000.0,2048100000.0,864300000.0
