,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,599981.5,,,,,
June 2010,599981.5,,,,,
September 2010,527771.0,,,,,
December 2010,1197263.0,,,11271020.0,4920632.0,659099.0
March 2011,380050.0,,-61375.75,,,
June 2011,511787.0,,-61375.75,,,
September 2011,421292.0,,-61375.75,11325220.0,5655671.0,516816.0
December 2011,545557.0,,-61375.75,11069539.0,5665605.0,462863.0
March 2012,503752.0,,249148.0,12570022.0,7373422.0,457089.0
June 2012,467761.0,,21840.0,12944756.0,6867971.0,454527.0
September 2012,409909.0,,60552.0,12880191.0,6919456.0,451511.0
December 2012,521232.0,,-685516.0,13065758.0,6945204.0,443568.0
March 2013,548934.0,,-484219.0,12001781.0,6109773.0,440487.0
June 2013,411380.0,,-26736.0,11902844.0,6199177.0,432769.0
September 2013,415809.0,,54097.0,11911818.0,6446044.0,425776.0
December 2013,519555.0,,209721.0,10356561.0,6287405.0,418920.0
March 2014,590717.0,379749.0,-410959.0,9452925.0,5607711.0,417129.0
June 2014,345092.0,379749.0,-215940.0,8910280.0,5062626.0,412155.0
September 2014,318145.0,288998.0,-106778.0,8850240.0,5111487.0,397386.0
December 2014,1596979.0,,-827116.0,5923599.0,2641906.0,450006.0
March 2015,342704.0,312475.0,-314543.0,6913702.0,3276233.0,448679.0
June 2015,495143.0,464951.0,1940594.0,5117521.0,1756451.0,78918.0
September 2015,472577.0,442216.0,-626835.0,4814385.0,1592788.0,68510.0
December 2015,400402.0,,-357092.0,4632405.0,1547215.0,
March 2016,276506.0,248581.0,-215613.0,4428407.0,1431674.0,
June 2016,232806.0,205281.0,-179896.0,4403076.0,1465412.0,
September 2016,333208.0,305683.0,-616148.0,4317459.0,1459760.0,
December 2016,329859.0,302333.0,-278898.0,4238898.0,1456188.0,
March 2017,345662.0,318136.0,-307387.0,4368793.0,1678071.0,
June 2017,383062.0,355537.0,-135197.0,4243512.0,1651027.0,
September 2017,404337.0,376812.0,-370506.0,4107400.0,1565153.0,
December 2017,346535.0,319010.0,-494935.0,3842274.0,1392016.0,
March 2018,248368.0,221313.0,67998.0,4037393.0,1626424.0,
June 2018,350851.0,323797.0,-21442.0,3969779.0,1622112.0,
September 2018,306759.0,279705.0,-141944.0,3953537.0,1669170.0,
