,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,4225634.25,-7579323.25,,
June 2009,4225634.25,-7579323.25,,
September 2009,4225634.25,-7579323.25,,
December 2009,4225634.25,-7579323.25,,
March 2010,4631284.0,-8811040.0,,
June 2010,2628896.0,-4971762.0,,
September 2010,2822229.0,-5707408.0,,
December 2010,2795286.0,-2416093.0,30906659.0,20854160.0
March 2011,2815376.0,-5963000.0,,
June 2011,2823626.0,-5757585.0,22231125.0,13295605.0
September 2011,2527668.0,-5534000.0,24368790.0,15985121.0
December 2011,2855721.0,-6020000.0,19807530.0,12004079.0
March 2012,2676792.0,6768000.0,33205331.0,25952344.0
June 2012,2911138.0,-6922970.0,33268680.0,26476891.0
September 2012,-2605917.0,-5729000.0,32223748.0,25790273.0
December 2012,7582182.0,-5441000.0,29092623.0,22614688.0
March 2013,-2554122.0,-5835000.0,25133075.0,18346244.0
June 2013,-3316763.0,-11141627.0,21370927.0,14446264.0
September 2013,-3892929.0,-7319000.0,37669970.0,30876396.0
December 2013,22769180.0,-5777000.0,34835481.0,28174578.0
March 2014,4472533.0,-357513.0,108303769.0,75259922.0
June 2014,5222704.0,-8042000.0,100187697.0,67032088.0
September 2014,5284607.0,-8109000.0,87631657.0,55218892.0
December 2014,7369483.0,-25978000.0,74526528.0,42670301.0
March 2015,9220143.0,-18741461.0,117324298.0,85153960.0
June 2015,24773110.0,-40410387.0,180109740.0,146283442.0
September 2015,18502063.0,-13122249.0,242608250.0,208943281.0
December 2015,17948943.0,-15607000.0,242228484.0,184095366.0
March 2016,25038478.0,-31778503.0,221139321.0,161612811.0
June 2016,22361786.0,-28320000.0,196454266.0,136068517.0
September 2016,21588026.0,-40773520.0,174841885.0,109526224.0
December 2016,25983089.0,-26122000.0,156985986.0,91312202.0
March 2017,32639991.0,-17103179.0,203268678.0,137950364.0
June 2017,25824431.0,-31713000.0,176491000.0,110690367.0
September 2017,25788707.0,-36841707.0,149270244.0,84343669.0
December 2017,31872170.0,-35035000.0,138402024.0,73553554.0
March 2018,29441285.0,-54300000.0,130815696.0,65193078.0
June 2018,29274000.0,-25204000.0,131936152.0,67704831.0
September 2018,29854310.0,-33731000.0,130475239.0,67635727.0
December 2018,36030405.0,-48848000.0,136400708.0,74807680.0
March 2019,40130000.0,17435000.0,245933000.0,179123000.0
June 2019,45243000.0,-51867000.0,206707000.0,138938000.0
September 2019,46132000.0,-46277000.0,174807000.0,107186000.0
December 2019,36834000.0,-30851000.0,155335000.0,86536000.0
March 2020,36363000.0,-45271000.0,180055000.0,102774000.0
June 2020,38550000.0,-48244000.0,185784000.0,104759000.0
September 2020,32134000.0,-51646000.0,204483000.0,125451000.0
December 2020,35570000.0,-37730000.0,214514000.0,113783000.0
March 2021,36677000.0,,234915000.0,135663000.0
June 2021,45508000.0,,192299000.0,92854000.0
September 2021,42937000.0,,437639000.0,308401000.0
December 2021,53486000.0,,465958000.0,331974000.0
March 2022,42442000.0,,441305000.0,290483000.0
June 2022,44960000.0,,456174000.0,288934000.0
