,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,102000.0,-1677000.0,,
June 2010,204000.0,-1635000.0,,
September 2010,31000.0,-1237000.0,,
December 2010,94000.0,-4000.0,4925000.0,2026000.0
March 2011,296000.0,-5109000.0,,
June 2011,397000.0,-1362000.0,3413000.0,958000.0
September 2011,370000.0,-1167000.0,3241000.0,921000.0
December 2011,435000.0,975000.0,2793000.0,634000.0
March 2012,472000.0,-1569000.0,2596000.0,598000.0
June 2012,333000.0,-1095000.0,2766000.0,871000.0
September 2012,441000.0,-1172000.0,3077000.0,1274000.0
December 2012,556000.0,-2940000.0,2972000.0,1260000.0
March 2013,512000.0,-1675000.0,1989000.0,371000.0
June 2013,580000.0,-1850000.0,2114000.0,589000.0
September 2013,471000.0,-1467000.0,2053000.0,624000.0
December 2013,510000.0,-3107000.0,2748000.0,1412000.0
March 2014,540000.0,-2056000.0,2731000.0,1483000.0
June 2014,532000.0,-1851000.0,1825000.0,671000.0
September 2014,476000.0,-1791000.0,2006000.0,944000.0
December 2014,383000.0,-1681000.0,1950000.0,977000.0
March 2015,522000.0,-2260000.0,2535000.0,1647000.0
June 2015,498000.0,-1814000.0,1413000.0,608000.0
September 2015,446000.0,-1672000.0,1361000.0,642000.0
December 2015,305000.0,-1820000.0,1976000.0,1312000.0
March 2016,318000.0,-2431000.0,1299000.0,727000.0
June 2016,367000.0,-1408000.0,1203000.0,706000.0
September 2016,282000.0,-449000.0,777000.0,374000.0
December 2016,355000.0,-769000.0,888000.0,582000.0
March 2017,284000.0,-614000.0,415000.0,194000.0
June 2017,312000.0,-185000.0,664000.0,526000.0
September 2017,299000.0,-423000.0,333000.0,277000.0
December 2017,240000.0,-725000.0,388000.0,358000.0
March 2018,229000.0,-284000.0,197000.0,169000.0
June 2018,238000.0,-333000.0,185000.0,178000.0
September 2018,166000.0,-195000.0,298000.0,291000.0
December 2018,121000.0,-215000.0,472000.0,465000.0
March 2019,171000.0,-291000.0,390000.0,382000.0
June 2019,181000.0,-248000.0,366000.0,358000.0
September 2019,179000.0,-273000.0,148000.0,134000.0
December 2019,99000.0,-274000.0,121000.0,108000.0
March 2020,176000.0,-339000.0,162000.0,150000.0
June 2020,144000.0,-181000.0,417000.0,406000.0
September 2020,126000.0,-30000.0,130000.0,119000.0
December 2020,132000.0,22000.0,146000.0,136000.0
March 2021,144000.0,-190000.0,343000.0,331000.0
June 2021,135000.0,-169000.0,183000.0,172000.0
September 2021,156000.0,-2000.0,258000.0,248000.0
December 2021,112000.0,-125000.0,196000.0,186000.0
March 2022,161000.0,-231000.0,177000.0,165000.0
June 2022,144000.0,-189000.0,297000.0,285000.0
