,OperatingExpenses,NetIncomeLoss,Assets
March 2008,4163.454545454545,0.0,
June 2008,4163.454545454545,-5377.5,
September 2008,4163.454545454545,-5377.5,
December 2008,4163.454545454545,-5377.5,
March 2009,4163.454545454545,-5377.5,
June 2009,4163.454545454545,-4117.5,
September 2009,4163.454545454545,-4117.5,
December 2009,4163.454545454545,-4117.5,
March 2010,4163.454545454545,-4117.5,
June 2010,5881.0,-5881.0,
September 2010,1426.0,-1426.0,
December 2010,4163.454545454545,-3905.0,
March 2011,4163.454545454545,-3905.0,0.0
June 2011,5933.0,-5933.0,0.0
September 2011,4168.0,-4168.0,0.0
