,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,387507000.0,,,
June 2007,387507000.0,,,
September 2007,387507000.0,,,
December 2007,387507000.0,,,
March 2008,537181000.0,,,
June 2008,551900000.0,,,
September 2008,556483000.0,,,
December 2008,553776000.0,,,
March 2009,524514000.0,,4268843000.0,2562799000.0
June 2009,551362000.0,,,
September 2009,566801000.0,,4735438000.0,3123204000.0
December 2009,584755000.0,,4927766000.0,3325989000.0
March 2010,549642000.0,,5152130000.0,3563345000.0
June 2010,578016000.0,,5361026000.0,3782353000.0
September 2010,591398000.0,,5440012000.0,3852394000.0
December 2010,615415000.0,,5560147000.0,3949015000.0
March 2011,568624000.0,,5646193000.0,4073838000.0
June 2011,579363000.0,,5817533000.0,4279547000.0
September 2011,601673000.0,,5748476000.0,4194576000.0
December 2011,612904000.0,,5855116000.0,4290884000.0
March 2012,573801000.0,,5724546000.0,4142939000.0
June 2012,667532000.0,,5824332000.0,4199833000.0
September 2012,712361000.0,,6107482000.0,3721043000.0
December 2012,810691000.0,,6386836000.0,3967853000.0
March 2013,-13848000.0,,6279952000.0,3867485000.0
June 2013,723718000.0,,6312648000.0,3875149000.0
September 2013,747043000.0,,6307973000.0,3864461000.0
December 2013,763898000.0,,6544489000.0,4054604000.0
March 2014,730184000.0,,6356033000.0,3814610000.0
June 2014,765304000.0,,6362328000.0,3835249000.0
September 2014,776291000.0,,7034260000.0,4479768000.0
December 2014,793707000.0,,7335835000.0,4755833000.0
March 2015,770864000.0,,6758993000.0,4083603000.0
June 2015,790756000.0,,6599077000.0,3930701000.0
September 2015,822453000.0,,6651306000.0,3997892000.0
December 2015,821334000.0,,6843992000.0,4190536000.0
March 2016,810566000.0,,6490077000.0,3825962000.0
June 2016,835920000.0,,6578977000.0,3898031000.0
September 2016,881491000.0,,6669375000.0,3928504000.0
December 2016,913163000.0,,7232801000.0,4270122000.0
March 2017,853104000.0,,6846029000.0,3810744000.0
June 2017,899712000.0,,6875801000.0,3650173000.0
September 2017,932701000.0,,6782659000.0,3530364000.0
December 2017,554367500.0,,7188878000.0,3940491000.0
March 2018,441809500.0,58465250.0,7040806000.0,3971078000.0
June 2018,441809500.0,58465250.0,7013746000.0,3956381000.0
September 2018,467893500.0,58465250.0,7319863000.0,4276144000.0
December 2018,486303500.0,58465250.0,7536744000.0,4480613000.0
March 2019,11865000.0,-371085000.0,6570541000.0,3909972000.0
June 2019,880889000.0,-138765000.0,7988195000.0,3697092000.0
September 2019,931814000.0,-38552000.0,7916378000.0,3620151000.0
December 2019,1907930000.0,-65414000.0,8011988000.0,3804440000.0
March 2020,724157000.0,-302291000.0,7790515000.0,3826285000.0
June 2020,850218000.0,217900000.0,7694347000.0,3816234000.0
September 2020,890740000.0,-75441000.0,7439100000.0,3743558000.0
December 2020,759248000.0,9059000.0,6991610000.0,3964541000.0
March 2021,658762000.0,-50874000.0,6456930000.0,3620045000.0
June 2021,652972000.0,-73215000.0,6053289000.0,3206859000.0
September 2021,697953000.0,-276429000.0,6067523000.0,3101369000.0
December 2021,682605000.0,-159105000.0,5656638000.0,2947453000.0
March 2022,637508000.0,-357666000.0,5130572000.0,2363154000.0
June 2022,634877000.0,-366159000.0,4949102000.0,2057308000.0
