,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2012,0.0,,4378.75,0.0,,,
December 2012,0.0,,4378.75,0.0,,,
March 2013,0.0,,4378.75,0.0,,,
June 2013,17515.0,0.0,4378.75,-17510.0,505696.0,505696.0,
September 2013,53583.0,11420.0,35427.5,-53493.0,445848.0,445848.0,
December 2013,47282.0,19150.0,35427.5,-47126.0,406827.0,406827.0,
March 2014,48171.0,19409.0,28762.0,-48041.0,359536.0,359536.0,
June 2014,173349.0,-560.0,-73728.0,-173236.0,332864.0,332864.0,
September 2014,58890.0,3400.0,2421.0,-58776.0,318147.0,318147.0,
December 2014,70591.0,0.0,5933.0,-70485.0,293066.0,293066.0,
March 2015,49042.0,0.0,3068.0,-48954.0,282035.0,282035.0,
June 2015,54854.0,796.0,5049.0,-54793.0,269481.0,269481.0,
September 2015,54627.0,0.0,3301.0,-54566.0,266016.0,266016.0,
December 2015,49927.0,12633.666666666666,2499.0,-49877.0,249556.0,249556.0,
March 2016,57854.0,12633.666666666666,2536.0,-57810.0,233244.0,233244.0,
June 2016,269620.0,12633.666666666666,6983.0,-269670.0,2719184.0,130739.0,2588445.0
September 2016,351353.0,127270.0,2226.0,-351342.0,2539846.0,8745.0,2531101.0
December 2016,357799.0,128559.0,7533.0,-357799.0,2478276.0,4519.0,2473757.0
March 2017,400527.0,120043.0,25693.0,-178495.0,2451722.0,35309.0,2416413.0
June 2017,443935.0,90482.0,33670.0,-443036.0,2364209.0,5140.0,2359068.0
September 2017,662232.0,41854.0,38075.0,-662841.0,2323430.0,21705.0,2301724.0
December 2017,494807.0,186841.0,250622.0,-502682.0,2246204.0,1824.0,2244380.0
March 2018,691215.0,46420.0,36760.0,-692557.0,2215116.0,28080.0,2187036.0
June 2018,523912.0,95738.0,-196187.0,-576037.0,2175491.0,45800.0,2129691.0
September 2018,491427.0,194521.0,33638.0,,4207966.0,2135619.0,2072347.0
December 2018,500870.0,206019.0,237507.0,,3645486.0,1630483.0,2015003.0
March 2019,848289.0,331834.0,459111.0,,,,
June 2019,655987.0,275726.0,528840.0,,2574387.0,674073.0,1900314.0
September 2019,706218.0,341501.0,307373.0,-3821227.0,2608358.0,765388.0,1842970.0
December 2019,710447.0,346514.0,306589.0,6665038.0,2339544.0,553918.0,1785626.0
March 2020,699253.0,353198.0,288711.0,-366402.0,2309177.0,580895.0,1728282.0
June 2020,576970.0,109368.0,410257.0,-19154177.0,2083917.0,412980.0,1670937.0
September 2020,386755.0,100914.0,228497.0,7333916.0,14861349.0,13247756.0,1613593.0
December 2020,3063365.0,938101.0,2067920.0,-3057807.0,13459725.0,11903476.0,1556249.0
March 2021,3001511.0,789577.0,2247510.0,-2992868.0,12893018.0,11394113.0,1498905.0
June 2021,131602508.0,131358914.0,93329.0,9816862.0,6046689.0,4605129.0,1441560.0
September 2021,5547284.0,2845594.0,2644346.0,-5540753.0,21978164.0,20593948.0,1384216.0
December 2021,6665010.0,4591432.0,2016234.0,-5414317.0,31873415.0,30546543.0,1326872.0
March 2022,5748834.0,3577142.0,2114348.0,-7040644.0,26188413.0,24791780.0,1396633.0
June 2022,9291849.0,6244173.0,2990331.0,-5477533.5,20114594.0,18779595.0,1334999.0
September 2022,,,,-5477533.5,,,
