,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,1473500000.0,,,
June 2011,1473500000.0,,,
September 2011,1473500000.0,,,
December 2011,1473500000.0,,,
March 2012,1247000000.0,,,
June 2012,1246000000.0,,,
September 2012,1085000000.0,,,
December 2012,1411000000.0,,27008000000.0,15354000000.0
March 2013,1237000000.0,,27169000000.0,14923000000.0
June 2013,1406000000.0,,27910000000.0,15662000000.0
September 2013,1261000000.0,,28252000000.0,16543000000.0
December 2013,1448000000.0,,29198000000.0,17848000000.0
March 2014,1340000000.0,443500000.0,28657000000.0,17329000000.0
June 2014,1448000000.0,443500000.0,29045000000.0,17794000000.0
September 2014,1595000000.0,443500000.0,28454000000.0,17555000000.0
December 2014,3341000000.0,443500000.0,27513000000.0,16081000000.0
March 2015,1473000000.0,1022000000.0,26699000000.0,15408000000.0
June 2015,1703000000.0,1366000000.0,53855000000.0,16877000000.0
September 2015,1474000000.0,1239000000.0,54832000000.0,17912000000.0
December 2015,1737000000.0,1517000000.0,53050000000.0,16314000000.0
March 2016,1355000000.0,1354000000.0,53720000000.0,16622000000.0
June 2016,1466000000.0,1610000000.0,67211000000.0,16791000000.0
September 2016,1381000000.0,1598000000.0,66626000000.0,16290000000.0
December 2016,1653000000.0,1391000000.0,66099000000.0,16187000000.0
March 2017,1373000000.0,1711000000.0,65664000000.0,15547000000.0
June 2017,1504000000.0,1915000000.0,66994000000.0,16962000000.0
September 2017,1452000000.0,1631000000.0,68840000000.0,18930000000.0
December 2017,1946000000.0,52000000.0,70786000000.0,21223000000.0
March 2018,1791000000.0,2783000000.0,69342000000.0,20444000000.0
June 2018,1760000000.0,1983000000.0,61641000000.0,13845000000.0
September 2018,1919000000.0,2747000000.0,66164000000.0,18465000000.0
December 2018,1929000000.0,-1826000000.0,59352000000.0,16945000000.0
March 2019,1680000000.0,2456000000.0,56769000000.0,14413000000.0
June 2019,1654000000.0,741000000.0,57142000000.0,15100000000.0
September 2019,1657000000.0,1884000000.0,59441000000.0,20166000000.0
December 2019,1951000000.0,2801000000.0,89115000000.0,49519000000.0
March 2020,1695000000.0,3010000000.0,91199000000.0,51758000000.0
June 2020,3527000000.0,-738000000.0,149530000000.0,21256000000.0
September 2020,2846000000.0,2308000000.0,149621000000.0,23009000000.0
December 2020,3231000000.0,36000000.0,150565000000.0,24173000000.0
March 2021,2842000000.0,3553000000.0,150501000000.0,26569000000.0
June 2021,3164000000.0,766000000.0,147972000000.0,25999000000.0
September 2021,3083000000.0,3179000000.0,148858000000.0,28957000000.0
December 2021,3260000000.0,4044000000.0,146529000000.0,27928000000.0
March 2022,3127000000.0,4490000000.0,143211000000.0,26509000000.0
June 2022,5412000000.0,924000000.0,143186000000.0,29100000000.0
