,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,10153000.0,-6836250.0,,
June 2009,10153000.0,-6836250.0,,
September 2009,10153000.0,-6836250.0,,
December 2009,10153000.0,-6836250.0,,
March 2010,9975000.0,-2854000.0,,
June 2010,9673000.0,1259000.0,,
September 2010,8930000.0,2853000.0,,
December 2010,10903000.0,-1783000.0,750306000.0,97547000.0
March 2011,9305000.0,-17611000.0,,
June 2011,9035000.0,-7407000.0,772369000.0,128171000.0
September 2011,9884000.0,2729000.0,768967000.0,133910000.0
December 2011,12052000.0,-10811000.0,759172000.0,122453000.0
March 2012,13535000.0,-490000.0,955002000.0,162086000.0
June 2012,12933000.0,-12083000.0,947582000.0,156916000.0
September 2012,11665000.0,7622000.0,971153000.0,180077000.0
December 2012,11775000.0,-2275000.0,936115000.0,159312000.0
March 2013,11887000.0,-2385000.0,943015000.0,175132000.0
June 2013,11969000.0,-282000.0,933603000.0,166177000.0
September 2013,12498000.0,2761000.0,939839000.0,189020000.0
December 2013,14367000.0,-4791000.0,946685000.0,205039000.0
March 2014,13331000.0,-19030000.0,1407147000.0,205193000.0
June 2014,28709000.0,-63154000.0,1583721000.0,364635000.0
September 2014,24434000.0,-49134000.0,1578508000.0,413957000.0
December 2014,15830000.0,-44507000.0,1740389000.0,360771000.0
March 2015,22380000.0,-11732000.0,1735206000.0,388562000.0
June 2015,23924000.0,-36605000.0,1777606000.0,354729000.0
September 2015,29383000.0,-46562000.0,1627478000.0,341970000.0
December 2015,19867000.0,-118743000.0,1415979000.0,313120000.0
March 2016,27399000.0,-591000.0,1770689000.0,347121000.0
June 2016,27613000.0,-591000.0,1636027000.0,365736000.0
September 2016,25655000.0,-18368000.0,1606054000.0,338999000.0
December 2016,27893000.0,-7551000.0,1584909000.0,377714000.0
March 2017,30426000.0,-17835000.0,1716615000.0,362749000.0
June 2017,28327000.0,-17835000.0,1670219000.0,345461000.0
September 2017,26398000.0,-17835000.0,1652858000.0,343041000.0
December 2017,35033000.0,-17835000.0,1389099000.0,392441000.0
March 2018,34340000.0,,1636796000.0,385567000.0
June 2018,38954000.0,,1457595000.0,376771000.0
September 2018,39801000.0,,1467857000.0,387871000.0
