,NetIncomeLoss,Assets,AssetsCurrent
March 2013,2636010.75,818679278.0,118935693.0
June 2013,2636010.75,804962835.0,110135196.0
September 2013,2636010.75,812046453.0,121725045.0
December 2013,2636010.75,838184038.0,104225082.0
March 2014,5001831.0,822438304.0,97731665.0
June 2014,-2139202.0,821081112.0,101320254.0
September 2014,-1561745.0,817126411.0,99526588.0
December 2014,5214661.0,805711621.0,92495598.0
March 2015,6046730.0,791244269.0,86975053.0
June 2015,-1047895.0,776522844.0,74114140.0
September 2015,-1907780.0,787900700.0,81014139.0
December 2015,3411797.0,787995011.0,81443837.0
March 2016,2628930.0,782679611.0,78199567.0
June 2016,-1969726.0,826088023.0,78677628.0
September 2016,-477436.0,827226459.0,77778678.0
December 2016,5632088.0,836156130.0,81937466.0
March 2017,4261642.0,831427400.0,79869145.0
June 2017,-2144217.0,829857262.0,67979710.0
September 2017,-807435.0,831294054.0,76215873.0
December 2017,4738734.0,837518744.0,85654127.0
March 2018,3127960.0,823538388.0,75415573.0
June 2018,-827534.0,821602809.0,72204444.0
September 2018,-1296410.0,827106351.0,72033805.0
December 2018,4358858.0,828650588.0,75501060.0
March 2019,2385577.0,823819244.0,68511317.0
June 2019,-1717071.0,815727995.0,59503334.0
September 2019,-468036.0,818348727.0,60133800.0
December 2019,4919157.0,834585271.0,73529928.0
March 2020,4986334.0,829684847.0,67082564.0
June 2020,-1401579.0,830469549.0,65929983.0
September 2020,-365233.0,840881927.0,70584472.0
