,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,26314750.0,,,
June 2008,26314750.0,,,
September 2008,26314750.0,,,
December 2008,26314750.0,,,
March 2009,26413000.0,,,
June 2009,10608000.0,,,
September 2009,718000.0,,,
December 2009,12479000.0,1866123000.0,180039000.0,
March 2010,23977000.0,,,
June 2010,39198000.0,2001469000.0,211476000.0,
September 2010,24562000.0,2070133000.0,249122000.0,
December 2010,-7235000.0,2038500000.0,207648000.0,19033000.0
March 2011,15215000.0,2047995000.0,157677000.0,
June 2011,32636000.0,2283456000.0,171860000.0,23995000.0
September 2011,20636000.0,2637632000.0,267261000.0,42816000.0
December 2011,-37780000.0,2687930000.0,246343000.0,34823000.0
March 2012,35893000.0,2884632000.0,275951000.0,
June 2012,3298000.0,2955446000.0,202629000.0,
September 2012,-52626000.0,3060629000.0,160588000.0,35200000.0
December 2012,14017000.0,2869449000.0,228339000.0,29773000.0
March 2013,-33151000.0,2841044000.0,160952000.0,26967000.0
June 2013,14273000.0,2915167000.0,183224000.0,33889000.0
September 2013,-166656000.0,2726261000.0,169051000.0,24065000.0
December 2013,-7199000.0,2381513000.0,157247000.0,21770000.0
March 2014,-12749000.0,2459975000.0,158367000.0,19501000.0
June 2014,-26586000.0,2534312000.0,165981000.0,17375000.0
September 2014,-34649000.0,2137284000.0,397942000.0,23089000.0
December 2014,89065000.0,2244484000.0,426105000.0,65258000.0
March 2015,-11731000.0,2196101000.0,345883000.0,59886000.0
June 2015,-44581000.0,2087701000.0,243447000.0,41385000.0
September 2015,-410314000.0,1596260000.0,270140000.0,87173000.0
December 2015,-21145000.0,1515229000.0,274317000.0,70228000.0
March 2016,-46496000.0,1444210000.0,253363000.0,49218000.0
June 2016,-48419000.0,1342595000.0,199643000.0,26159000.0
September 2016,-26186000.0,1335553000.0,236860000.0,17627000.0
December 2016,-49277000.0,1385341000.0,318452000.0,4740000.0
March 2017,-13115000.0,1401744000.0,311566000.0,5100000.0
June 2017,-18447000.0,1323194000.0,211051000.0,
September 2017,-28842000.0,1330506000.0,351518000.0,
December 2017,-77821000.0,1390706000.0,367663000.0,
