,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2018,,,,-591.0,400143.0,
March 2019,2999750.0,2317250.0,,192924.0,235124581.0,1724905.0
June 2019,2999750.0,2317250.0,,808915.0,235919074.0,1519379.0
September 2019,2999750.0,2317250.0,,739729.0,236519764.0,1244663.0
December 2019,2999750.0,2317250.0,,-15854568.0,237148974.0,1094628.0
March 2020,5545750.0,2671000.0,691000.0,278133.0,237537447.0,923849.0
June 2020,5545750.0,2554000.0,874000.0,-4001000.0,236999147.0,355249.0
September 2020,5545750.0,2909000.0,2140000.0,-2770010.0,353676680.0,117193028.0
December 2020,5545750.0,4464000.0,,-32689123.0,650807000.0,612368000.0
March 2021,16731000.0,9332000.0,7399000.0,-16562000.0,642408000.0,483243000.0
June 2021,23441000.0,13389000.0,10052000.0,-23244000.0,632496000.0,461565000.0
September 2021,26694000.0,18150000.0,8660000.0,-26615000.0,607280000.0,439826000.0
December 2021,26694000.0,17390000.0,,-29627000.0,578440000.0,386484000.0
March 2022,25632000.0,15808000.0,9824000.0,-27108000.0,548823000.0,371083000.0
June 2022,32224000.0,20057000.0,12167000.0,-33475000.0,520004000.0,397455000.0
