,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,84507750.0,35337500.0,-35021250.0,,
June 2017,84507750.0,35337500.0,-35021250.0,,
September 2017,84507750.0,35337500.0,-35021250.0,,
December 2017,84507750.0,35337500.0,-35021250.0,,
March 2018,97146000.0,35410000.0,-24882000.0,,
June 2018,114343000.0,35182000.0,-31860000.0,,
September 2018,142862000.0,40990000.0,-47672000.0,,
December 2018,149108000.0,45956000.0,-36269000.0,,
March 2019,154685000.0,51103000.0,-33332000.0,,
June 2019,477517000.0,217769000.0,-359562000.0,,
September 2019,240587000.0,94853000.0,-89161000.0,,
December 2019,248720000.0,93639000.0,-89003000.0,,
March 2020,252199000.0,91225000.0,-75211000.0,,
June 2020,256111000.0,94201000.0,-74848000.0,,
September 2020,267637000.0,96024000.0,-68402000.0,,
December 2020,288055000.0,100695000.0,-81961000.0,,
March 2021,289397000.0,103602000.0,-27945000.0,,
