,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,3414228.25,-8223458.25,,
June 2009,3414228.25,-8223458.25,,
September 2009,3414228.25,-8223458.25,,
December 2009,3414228.25,-8223458.25,,
March 2010,6244279.0,12801667.0,,
June 2010,6244279.0,12801667.0,,
September 2010,9433048.0,12351272.0,,
December 2010,12793017.0,21603174.0,749532795.0,
March 2011,9730576.0,7134716.0,,
June 2011,6750072.0,-21055571.0,,
September 2011,15387318.0,42119440.0,865610857.0,
December 2011,7959082.0,-8208858.0,865252257.0,789062350.0
March 2012,7468694.0,-14975657.0,868874197.0,
June 2012,7318033.0,-36405131.0,,
September 2012,6998579.0,-1525541.0,802076779.0,713843408.0
December 2012,6604110.0,-6751580.0,731212047.0,652802405.0
March 2013,6545711.0,21454814.0,702737626.0,635192968.0
June 2013,5974505.0,-13060328.0,640817232.0,573077073.0
September 2013,5312738.0,-13637520.0,577300818.0,520725978.0
December 2013,9056857.0,26909674.0,541021111.0,486404701.0
March 2014,4351646.0,-7085466.0,473079697.0,419085978.0
June 2014,7794823.0,13371710.0,460970227.0,394809526.0
September 2014,4328162.0,-1191093.0,396903576.0,344428526.0
December 2014,12123281.0,30141423.0,409548229.0,332491482.0
March 2015,7954613.0,13895033.0,403424413.0,347858469.0
June 2015,3337245.0,-28373205.0,362645131.0,318657013.0
September 2015,3235169.0,6241277.0,358235560.0,322258270.0
December 2015,3515942.0,-2859417.0,344464091.0,298872675.0
March 2016,3215286.0,4285736.0,337622096.0,297202226.0
June 2016,3046880.0,2271115.0,334170480.0,296618341.0
September 2016,2949871.0,-7276945.0,315436207.0,272559529.0
December 2016,2594177.0,-9865247.0,268564665.0,238171932.0
March 2017,2395484.0,579508.0,248639534.0,218381683.0
June 2017,2163569.0,-7689876.0,225615656.0,200461752.0
September 2017,1916277.0,-608368.0,195414567.0,
December 2017,2457620.0,12024632.0,184489639.0,
March 2018,1692453.0,-5583308.0,163872899.0,
June 2018,1515251.0,2925222.0,154709647.0,
September 2018,1502036.0,75860.0,147179032.0,
December 2018,1300845.0,-5251537.0,130732759.0,
March 2019,1162823.0,-202085.0,120651057.0,
June 2019,1074549.0,-1508904.0,107249484.0,
September 2019,1118253.0,4484681.0,104181783.0,
December 2019,916428.0,-3744676.0,95213072.0,
March 2020,769389.0,-8453550.0,81191161.0,
June 2020,647253.0,-6412698.0,70201546.0,
September 2020,548906.0,-3686228.0,58045679.0,
December 2020,315563.0,992422.0,38625784.0,
March 2021,282056.0,1018056.0,31678229.0,
June 2021,264202.0,932990.0,24722510.0,
September 2021,243442.0,1952.0,23098969.0,
December 2021,189807.0,-917533.0,20510384.0,
March 2022,209930.0,2230815.0,21464420.0,
June 2022,210922.0,802984.0,19704055.0,
