,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,4066250.0,2891250.0,-2530250.0,,,
June 2012,4066250.0,2891250.0,-2530250.0,,,
September 2012,4066250.0,2891250.0,-2530250.0,,,
December 2012,4066250.0,2891250.0,-2530250.0,,,
March 2013,3554000.0,2418000.0,-3819000.0,,,
June 2013,3655000.0,2513000.0,-3786000.0,,,
September 2013,3732000.0,2430000.0,-4194000.0,,,
December 2013,6437000.0,4197000.0,-6719000.0,49794000.0,48653000.0,1141000.0
March 2014,8092000.0,5251000.0,-10804000.0,135873000.0,134698000.0,1175000.0
June 2014,11178000.0,6806000.0,-11355000.0,124153000.0,101274000.0,22879000.0
September 2014,11214000.0,7489000.0,-11193000.0,116032000.0,93746000.0,22286000.0
December 2014,14617000.0,9907000.0,-14587000.0,103605000.0,97316000.0,6289000.0
March 2015,14137000.0,8692000.0,-14084000.0,92746000.0,89086000.0,3660000.0
June 2015,16394000.0,11875000.0,-16176000.0,127662000.0,96741000.0,30921000.0
September 2015,16999000.0,12142000.0,-16944000.0,113641000.0,95709000.0,17932000.0
December 2015,15681000.0,11262000.0,-15635000.0,100023000.0,96141000.0,3882000.0
March 2016,15748000.0,11264000.0,-15693000.0,85544000.0,81812000.0,3732000.0
June 2016,15688000.0,11032000.0,-15622000.0,74333000.0,70672000.0,3661000.0
September 2016,14399000.0,10061000.0,-14176000.0,62949000.0,59382000.0,3567000.0
December 2016,13913000.0,9042000.0,-14022000.0,51252000.0,47826000.0,3426000.0
March 2017,14239000.0,8743000.0,-14201000.0,39436000.0,36203000.0,3233000.0
June 2017,15368000.0,9068000.0,-15225000.0,94723000.0,91696000.0,3027000.0
September 2017,15212000.0,8527000.0,-15033000.0,82726000.0,79834000.0,2892000.0
December 2017,16950000.0,9550000.0,-15589000.0,121002000.0,118676000.0,2326000.0
March 2018,17412000.0,9893000.0,-15579000.0,104074000.0,101810000.0,2264000.0
June 2018,37343000.0,10339000.0,-35644000.0,89715000.0,87612000.0,2103000.0
September 2018,20743000.0,11695000.0,-19020000.0,185508000.0,183486000.0,2022000.0
December 2018,21030000.0,13784000.0,-18610000.0,409041000.0,405514000.0,3527000.0
March 2019,31279000.0,21603000.0,-26154000.0,383989000.0,373364000.0,10625000.0
June 2019,31663000.0,22832000.0,-23845000.0,361396000.0,350248000.0,11148000.0
September 2019,40705000.0,30086000.0,-30790000.0,336250000.0,320398000.0,15852000.0
December 2019,48443000.0,34818000.0,-39670000.0,597409000.0,556169000.0,41240000.0
March 2020,59194000.0,43171000.0,-22492000.0,778789000.0,730496000.0,48293000.0
June 2020,73941000.0,53376000.0,-31820000.0,732410000.0,681762000.0,50648000.0
September 2020,71775000.0,54814000.0,-21849000.0,681738000.0,627651000.0,54087000.0
December 2020,72605000.0,54023000.0,-36586000.0,707846000.0,618703000.0,89143000.0
March 2021,76710000.0,56038000.0,-29965000.0,683410000.0,594500000.0,88910000.0
June 2021,81581000.0,56119000.0,-40815000.0,838492000.0,616492000.0,222000000.0
September 2021,83226000.0,61232000.0,-17072000.0,772059000.0,589003000.0,183056000.0
