,NetIncomeLoss,Assets
March 2014,3243250.0,
June 2014,3243250.0,
September 2014,3243250.0,
December 2014,3243250.0,
March 2015,5116000.0,
June 2015,6609000.0,
September 2015,5944000.0,
December 2015,4604000.0,545278000.0
March 2016,5257000.0,
June 2016,6057000.0,563592000.0
September 2016,7982000.0,663271000.0
December 2016,6871000.0,614389000.0
March 2017,6281000.0,594455000.0
June 2017,8495000.0,622966000.0
September 2017,4201000.0,662994000.0
December 2017,5924000.0,667849000.0
March 2018,7287000.0,687767000.0
June 2018,10112000.0,728903000.0
September 2018,11940000.0,770501000.0
December 2018,4448000.0,773063000.0
March 2019,18720000.0,852873000.0
June 2019,13767000.0,894806000.0
September 2019,12976000.0,1036449000.0
December 2019,17853000.0,1090550000.0
March 2020,5086000.0,1165489000.0
June 2020,30262000.0,1289348000.0
September 2020,14890000.0,1468589000.0
December 2020,38181000.0,1546896000.0
March 2021,32079000.0,1645338000.0
June 2021,35635000.0,1806277000.0
September 2021,36625000.0,1898895000.0
December 2021,48320000.0,2025655000.0
March 2022,31791000.0,2114555000.0
June 2022,27090000.0,2198119000.0
