,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,84150000.0,34325000.0,11825000.0,,
June 2009,84150000.0,34325000.0,11825000.0,,
September 2009,84150000.0,34325000.0,11825000.0,,
December 2009,84150000.0,34325000.0,11825000.0,,
March 2010,85000000.0,35400000.0,1400000.0,,
June 2010,84800000.0,32200000.0,6700000.0,,
September 2010,92500000.0,36200000.0,8700000.0,,
December 2010,94100000.0,38700000.0,900000.0,708800000.0,588200000.0
March 2011,91100000.0,36700000.0,500000.0,,
June 2011,95100000.0,36500000.0,8500000.0,861200000.0,704600000.0
September 2011,101100000.0,38600000.0,12000000.0,805200000.0,643600000.0
December 2011,101100000.0,39000000.0,5200000.0,870200000.0,702200000.0
March 2012,104000000.0,39700000.0,3600000.0,757000000.0,587000000.0
June 2012,104800000.0,37800000.0,10100000.0,850600000.0,677300000.0
September 2012,105000000.0,35900000.0,10500000.0,812600000.0,637900000.0
December 2012,105600000.0,40300000.0,9700000.0,919200000.0,726800000.0
March 2013,110900000.0,42500000.0,2600000.0,836300000.0,648300000.0
June 2013,116400000.0,42900000.0,11700000.0,945100000.0,759900000.0
September 2013,121300000.0,41300000.0,12300000.0,922400000.0,736600000.0
December 2013,119500000.0,41600000.0,15000000.0,956800000.0,765100000.0
March 2014,119800000.0,43900000.0,2400000.0,865500000.0,670900000.0
June 2014,122800000.0,44000000.0,12000000.0,930000000.0,735200000.0
September 2014,131200000.0,47000000.0,13700000.0,971800000.0,765100000.0
December 2014,131600000.0,49500000.0,14600000.0,1029600000.0,804100000.0
March 2015,127400000.0,47300000.0,5500000.0,930400000.0,704700000.0
June 2015,136700000.0,47500000.0,13200000.0,1092900000.0,857100000.0
September 2015,146200000.0,52800000.0,15100000.0,1016800000.0,778800000.0
December 2015,140900000.0,48400000.0,17700000.0,1077300000.0,837300000.0
March 2016,141900000.0,49400000.0,5700000.0,1137800000.0,898400000.0
June 2016,160200000.0,53000000.0,16300000.0,1357200000.0,1073500000.0
September 2016,176700000.0,57600000.0,13500000.0,1383800000.0,1086400000.0
December 2016,168000000.0,50300000.0,18700000.0,1492200000.0,1193500000.0
March 2017,171800000.0,55300000.0,2100000.0,1361000000.0,1056700000.0
June 2017,174000000.0,54200000.0,6900000.0,1485900000.0,1174200000.0
September 2017,196800000.0,57000000.0,13700000.0,1709000000.0,1296800000.0
December 2017,194300000.0,57800000.0,10800000.0,1782500000.0,1375400000.0
March 2018,198200000.0,63400000.0,-1300000.0,1669500000.0,1270200000.0
June 2018,198600000.0,61700000.0,11000000.0,1627800000.0,1235000000.0
September 2018,198900000.0,58800000.0,23700000.0,1646900000.0,1260500000.0
December 2018,200000000.0,61200000.0,12100000.0,1666100000.0,1288000000.0
March 2019,202800000.0,65900000.0,1300000.0,1693300000.0,1087400000.0
June 2019,210500000.0,64600000.0,17700000.0,1937800000.0,1338900000.0
September 2019,212700000.0,61800000.0,22500000.0,2129300000.0,1531600000.0
December 2019,205600000.0,63100000.0,16200000.0,1898400000.0,1300100000.0
March 2020,208600000.0,63900000.0,4300000.0,1943200000.0,1351000000.0
June 2020,187700000.0,59800000.0,16900000.0,1978900000.0,1394400000.0
September 2020,200200000.0,57300000.0,23000000.0,2012000000.0,1427700000.0
December 2020,197100000.0,61200000.0,19000000.0,1954700000.0,1337200000.0
March 2021,203400000.0,63400000.0,8500000.0,1982100000.0,1359500000.0
June 2021,217700000.0,68100000.0,15500000.0,2132900000.0,1518800000.0
