,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,765000.0,377000.0,-663000.0,,
June 2020,1494000.0,1061000.0,-1442000.0,,
September 2020,2403000.0,1914000.0,-2320000.0,,
December 2020,3894000.0,2708000.0,-3855000.0,36516000.0,36233000.0
March 2021,5680000.0,3875000.0,-5514000.0,411854000.0,411754000.0
June 2021,7687000.0,5027000.0,-7636000.0,405146000.0,404875000.0
September 2021,11337000.0,8539000.0,-11318000.0,400353000.0,395290000.0
December 2021,11127000.0,7337000.0,-11065000.0,390557000.0,385435000.0
March 2022,13370000.0,8759000.0,-13265000.0,378801000.0,373871000.0
June 2022,15639000.0,11295000.0,-14999000.0,367932000.0,361722000.0
