,NetIncomeLoss,Assets
March 2009,-2997000.0,
June 2009,-2997000.0,
September 2009,-2997000.0,
December 2009,-2997000.0,
March 2010,36503000.0,
June 2010,38069000.0,4003980000.0
September 2010,40617000.0,4042044000.0
December 2010,75166000.0,4112790000.0
March 2011,51563000.0,3661658000.0
June 2011,25749000.0,3683977000.0
September 2011,58559000.0,3740091000.0
December 2011,42957000.0,3779051000.0
March 2012,50293000.0,3828149000.0
June 2012,44321000.0,3869587000.0
September 2012,26418000.0,3894421000.0
December 2012,32751000.0,3983385000.0
March 2013,28480000.0,3447176000.0
June 2013,38474000.0,3483046000.0
September 2013,43884000.0,3551453000.0
