,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2045383.0,2636337.75,921891.75,,
June 2009,2045383.0,2636337.75,921891.75,,
September 2009,2045383.0,2636337.75,921891.75,,
December 2009,2045383.0,2636337.75,921891.75,,
March 2010,1856148.5,4628161.5,890515.5,,
June 2010,1856148.5,4628161.5,890515.5,,
September 2010,1774623.0,3908452.0,1184264.0,,
December 2010,1387713.0,4152896.0,1350700.0,128936868.0,56322336.0
March 2011,1532664.0,4043774.0,324412.0,,
June 2011,1574155.0,4233316.0,2282641.0,,
September 2011,1531355.0,4712178.0,2976518.0,129780051.0,58647544.0
December 2011,1530763.0,4869290.0,2883110.0,132844434.0,64137544.0
March 2012,1533103.0,3351016.0,1912119.0,133228507.0,63952618.0
June 2012,1298170.0,4108503.0,3736868.0,136375599.0,69599015.0
September 2012,1217086.0,3601737.0,1645250.0,134872136.0,68402277.0
December 2012,1339677.0,3667406.0,4463223.0,142069051.0,77384490.0
March 2013,1582910.0,3947114.0,3068002.0,141358366.0,78694884.0
June 2013,1829052.0,3400679.0,5894892.0,148394650.0,86473938.0
September 2013,1618012.0,3188669.0,4957258.0,156882524.0,95002741.0
December 2013,2029901.0,2399539.0,6654369.0,156041881.0,94591787.0
March 2014,2287715.0,3490985.0,15030253.0,174061246.0,113484625.0
June 2014,1873158.0,3865876.0,9302350.0,179096694.0,119516735.0
September 2014,1999867.0,4044538.0,6171000.0,185497590.0,128655654.0
December 2014,1983260.0,3672601.0,7816076.0,193996376.0,139025042.0
March 2015,2097762.0,3604661.0,3515557.0,197684906.0,145921083.0
June 2015,1812320.0,3388494.0,7820000.0,208012150.0,155725537.0
September 2015,2061689.0,3308731.0,8379865.0,222850707.0,168283652.0
December 2015,3015229.0,4523114.0,11042000.0,235748000.0,176433000.0
March 2016,2159000.0,3990000.0,6895000.0,214457000.0,147900000.0
June 2016,2792000.0,4255000.0,8615000.0,222738000.0,154644000.0
September 2016,2822000.0,4280000.0,8952000.0,231062000.0,161074000.0
December 2016,2959000.0,5488000.0,8085000.0,240246000.0,170440000.0
March 2017,4230000.0,5067000.0,5493000.0,247367000.0,177050000.0
June 2017,4449000.0,4972000.0,11369000.0,265004000.0,192881000.0
September 2017,5842000.0,4823000.0,6887000.0,273132000.0,199034000.0
December 2017,4266000.0,6678000.0,8067000.0,282617000.0,206327000.0
March 2018,5161000.0,16090000.0,-6686000.0,284336000.0,208187000.0
June 2018,4733000.0,6417000.0,10091000.0,265413000.0,190990000.0
September 2018,4232000.0,5700000.0,7599000.0,269264000.0,195591000.0
December 2018,4064000.0,6129000.0,7717000.0,278993000.0,202943000.0
March 2019,4258000.0,7672000.0,4507000.0,306659000.0,209695000.0
June 2019,4165000.0,7502000.0,9435000.0,287364000.0,189924000.0
September 2019,4158000.0,7539000.0,9200000.0,319579000.0,223817000.0
December 2019,4084000.0,12237000.0,4051000.0,330710000.0,234306000.0
March 2020,6050000.0,14431000.0,5793000.0,398913000.0,161126000.0
June 2020,4532000.0,14550000.0,-7708000.0,440525000.0,221283000.0
September 2020,5217000.0,15903000.0,-6411000.0,416338000.0,201875000.0
December 2020,7632000.0,15179000.0,-15657000.0,365605000.0,177383000.0
March 2021,6361000.0,18175000.0,2838000.0,362253000.0,173474000.0
June 2021,7293000.0,17989000.0,6531000.0,363131000.0,177761000.0
September 2021,7673000.0,17500000.0,558000.0,352930000.0,165780000.0
December 2021,6000000.0,20432000.0,-5793000.0,347535000.0,168528000.0
March 2022,6157000.0,19201000.0,-2933000.0,342239000.0,165322000.0
June 2022,6975000.0,21268000.0,-2843000.0,354123000.0,167856000.0
