,NetIncomeLoss,Assets
March 2009,4744750.0,
June 2009,4744750.0,
September 2009,4744750.0,
December 2009,4744750.0,
March 2010,6120000.0,
June 2010,6120000.0,
September 2010,6521000.0,
December 2010,5782000.0,2681926000.0
March 2011,5965000.0,
June 2011,7989000.0,
September 2011,8447000.0,2827438000.0
December 2011,8261000.0,2889688000.0
March 2012,8626000.0,2954616000.0
June 2012,8819000.0,
September 2012,9347000.0,2952208000.0
December 2012,8602000.0,3064144000.0
March 2013,9246000.0,2927702000.0
June 2013,9236000.0,2975462000.0
September 2013,9769000.0,3041237000.0
December 2013,10588000.0,3175764000.0
March 2014,9912000.0,3233724000.0
June 2014,11312000.0,3419111000.0
September 2014,11511000.0,3355903000.0
December 2014,11070000.0,3443284000.0
March 2015,11136000.0,3477654000.0
June 2015,11380000.0,3572106000.0
September 2015,11565000.0,3666250000.0
December 2015,12286000.0,3766286000.0
March 2016,12279000.0,3808907000.0
June 2016,12803000.0,3937304000.0
September 2016,13480000.0,4197320000.0
December 2016,13522000.0,4290025000.0
March 2017,14514000.0,4319103000.0
June 2017,15364000.0,4392999000.0
September 2017,15825000.0,4454236000.0
December 2017,11627000.0,4682976000.0
March 2018,18336000.0,4726948000.0
June 2018,20142000.0,4760869000.0
September 2018,20570000.0,4757619000.0
December 2018,21363000.0,4875254000.0
March 2019,21682000.0,4891885000.0
June 2019,21713000.0,4975519000.0
September 2019,21454000.0,4948155000.0
December 2019,22198000.0,4946745000.0
March 2020,17299000.0,5030078000.0
June 2020,19670000.0,5441092000.0
September 2020,22776000.0,5551108000.0
December 2020,24592000.0,5830435000.0
March 2021,22983000.0,6016642000.0
June 2021,24348000.0,6232914000.0
September 2021,24119000.0,6222916000.0
December 2021,24283000.0,6557323000.0
March 2022,23642000.0,6572259000.0
June 2022,25673000.0,6265087000.0
