,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,169393.5,-3400591.5,,,
December 2009,169393.5,-3400591.5,,,
March 2010,414650.0,-1427389.75,,,
June 2010,311232.0,-1427389.75,,,
September 2010,7615400.0,-1427389.75,,,
December 2010,551055.0,-1427389.75,769179.0,451872.0,916879.0
March 2011,950846.0,-285018.75,,,
June 2011,664506.0,-285018.75,801997.0,412986.0,389011.0
September 2011,1659465.0,-285018.75,601752.0,213923.0,387829.0
December 2011,814230.0,-285018.75,1323566.0,742811.0,0.0
March 2012,1534970.0,-1532806.0,2040841.0,1222564.0,12062.0
June 2012,944151.0,-898216.0,2206708.0,1084082.0,31500.0
September 2012,1161867.0,-1166529.0,1874903.0,684149.0,29236.0
December 2012,1594875.0,-1692059.0,2042821.0,671478.0,232727.0
March 2013,2011428.0,-2223061.0,7666183.0,2131530.0,439580.0
June 2013,5461111.0,-5640416.0,14361943.0,1169902.0,405814.0
September 2013,7160449.0,-10768790.0,13385288.0,3304985.0,358620.0
December 2013,1932119.0,-8336848.0,23470092.0,9786809.0,
March 2014,3189224.0,-3858917.0,20751495.0,7926153.0,
June 2014,7346606.0,-7113648.0,14061108.0,4704560.0,
September 2014,7945207.0,-8446619.0,6632075.0,2744543.0,
December 2014,3165246.0,-3278833.0,6164169.0,3150237.0,
March 2015,3813304.0,-3735770.0,5127986.0,2359053.0,
June 2015,3389903.0,-2352056.0,4571529.0,1942413.0,
September 2015,2824649.0,-2178546.0,3416359.0,1384592.0,
December 2015,2387995.0,-368152.0,3674126.0,1914393.0,
March 2016,2077486.0,-4400792.0,3156359.0,1632206.0,
June 2016,1927391.0,-2345976.0,2436774.0,1068567.0,
September 2016,2328190.0,-2408156.0,1976168.0,778971.0,
December 2016,1392182.0,1455797.0,1910881.0,613669.0,
March 2017,1854006.0,-3097732.0,2006390.0,578706.0,
June 2017,2462817.0,-4416167.0,1979887.0,570312.0,
September 2017,1530970.0,-93620432.0,1900680.0,533893.0,
December 2017,2620523.0,25770835.0,2687013.0,768887.0,
March 2018,3973760.0,2204088.0,11700807.0,11215469.0,
June 2018,2018264.0,-1232785.0,26178030.0,24689094.0,
September 2018,3629343.0,-2135933.0,23936439.0,23239484.0,
December 2018,2892832.0,-2256573.0,21650461.0,20829131.0,
March 2019,2369446.0,-1893627.0,19388142.0,18499957.0,
June 2019,2697865.0,-2237220.0,16866805.0,15733522.0,
September 2019,2909399.0,-2622989.0,14860917.0,13636505.0,
December 2019,2887644.0,-2895164.0,11947493.0,10160924.0,
March 2020,3327550.0,-2961100.0,9802749.0,7319393.0,
June 2020,3435809.0,-3029513.0,10985177.0,7937113.0,
September 2020,4280000.0,-3914349.0,23441828.0,19166678.0,
December 2020,8287575.0,-7941505.0,33988000.0,25725000.0,
March 2021,7482844.0,-7365000.0,251938099.0,237757637.0,
June 2021,12989353.0,-13458605.0,246615323.0,208548715.0,
September 2021,16715000.0,-15321000.0,238772000.0,199968000.0,
December 2021,21323803.0,-18974395.0,231913000.0,192530000.0,
March 2022,16628000.0,-15143000.0,221266000.0,180083000.0,
June 2022,23919000.0,-22621000.0,383507000.0,124175000.0,
