,NetIncomeLoss,Assets,AssetsCurrent
March 2016,-155000.0,,
June 2016,,,
September 2016,,,
December 2016,,304000.0,304000.0
March 2017,0.0,304000.0,304000.0
June 2017,11400000.0,2612700000.0,101600000.0
September 2017,15000000.0,2618300000.0,108500000.0
December 2017,14800000.0,2635100000.0,111400000.0
March 2018,17000000.0,2661300000.0,107000000.0
June 2018,17800000.0,2742000000.0,119700000.0
September 2018,18800000.0,2805400000.0,105200000.0
December 2018,17200000.0,2819700000.0,86100000.0
March 2019,18100000.0,2870600000.0,67200000.0
June 2019,16800000.0,2925900000.0,76100000.0
September 2019,19100000.0,3005300000.0,79200000.0
