,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,89000.0,0.0,157000.0,,,
June 2014,97000.0,0.0,-88000.0,,,
September 2014,246000.0,128000.0,-287000.0,,,
December 2014,232000.0,-50000.0,-250000.0,779000.0,688000.0,
March 2015,342000.0,36000.0,-364000.0,,,
June 2015,527000.0,69000.0,-893000.0,656000.0,620000.0,
September 2015,476000.0,112000.0,-1614000.0,4087000.0,4048000.0,
December 2015,550000.0,84000.0,-566000.0,3738000.0,3677000.0,61000.0
March 2016,503000.0,177000.0,111000.0,2706000.0,2634000.0,
June 2016,750000.0,151000.0,-3507000.0,1884000.0,291000.0,
September 2016,606000.0,172000.0,-724000.0,1457000.0,692000.0,
December 2016,727000.0,227000.0,-214000.0,2150000.0,1497000.0,653000.0
March 2017,1086000.0,207000.0,-1394000.0,2481000.0,2044000.0,437000.0
June 2017,1381000.0,204000.0,-1318000.0,799000.0,417000.0,382000.0
September 2017,824000.0,213000.0,-807000.0,700000.0,387000.0,313000.0
December 2017,2319000.0,221000.0,-1885000.0,2418000.0,2253000.0,165000.0
March 2018,1877000.0,265000.0,-5423000.0,9905000.0,9564000.0,341000.0
June 2018,951000.0,231000.0,1591000.0,9414000.0,8853000.0,561000.0
September 2018,1082000.0,311000.0,-1561000.0,8438000.0,7949000.0,489000.0
December 2018,1265000.0,298000.0,-576000.0,7117000.0,6838000.0,279000.0
March 2019,1282000.0,292000.0,-1527000.0,5938000.0,5734000.0,204000.0
June 2019,1568000.0,379000.0,-1366000.0,4783000.0,4513000.0,270000.0
September 2019,1605000.0,395000.0,-1350000.0,3434000.0,3254000.0,180000.0
December 2019,1577000.0,450000.0,-1254000.0,2958000.0,1825000.0,1133000.0
March 2020,-1489000.0,348000.0,-1459000.0,3070000.0,1970000.0,1100000.0
June 2020,1354000.0,340000.0,-1304000.0,6215000.0,5125000.0,1090000.0
September 2020,1729000.0,397000.0,-1674000.0,4983000.0,3923000.0,1060000.0
December 2020,4692000.0,438000.0,-1720000.0,3566000.0,2468000.0,1098000.0
March 2021,1543000.0,373000.0,-1457000.0,7442000.0,6381000.0,1061000.0
June 2021,4343000.0,3007000.0,-4340000.0,6357000.0,5330000.0,1027000.0
September 2021,2507000.0,462000.0,-2008000.0,4972000.0,3967000.0,1005000.0
December 2021,2315000.0,406000.0,-2715000.0,12558000.0,11562000.0,996000.0
March 2022,2258000.0,412000.0,-2188000.0,12278000.0,10540000.0,1738000.0
June 2022,1974000.0,390000.0,-1716000.0,10666000.0,9078000.0,1588000.0
