,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,0.0,-45086000.0,,
September 2010,40474000.0,6851000.0,,
December 2010,37550000.0,-2641000.0,2263355000.0,994587000.0
March 2011,37527000.0,4908000.0,,
June 2011,31834000.0,3326000.0,2175579000.0,952833000.0
September 2011,47644000.0,-41628000.0,2118738000.0,983567000.0
December 2011,32546000.0,-28662000.0,2014421000.0,922611000.0
March 2012,38151000.0,5575000.0,2091329000.0,1011242000.0
June 2012,38324000.0,8991000.0,2013242000.0,953694000.0
September 2012,40347000.0,-15794000.0,1989047000.0,965549000.0
December 2012,32540000.0,-7709000.0,1970716000.0,980270000.0
March 2013,35544000.0,15003000.0,1978106000.0,998850000.0
June 2013,34148000.0,8342000.0,1915738000.0,951254000.0
September 2013,34179000.0,-33065000.0,1764383000.0,845047000.0
December 2013,46054000.0,-244016000.0,1499921000.0,874150000.0
March 2014,33475000.0,-766000.0,1437026000.0,823235000.0
June 2014,32611000.0,-82072000.0,1263183000.0,756324000.0
September 2014,44192000.0,-71514000.0,1070342000.0,625814000.0
December 2014,36603000.0,-115428000.0,982487000.0,617407000.0
March 2015,31223000.0,-14834000.0,948813000.0,599542000.0
June 2015,41461000.0,-90055000.0,843150000.0,585252000.0
September 2015,35237000.0,-15749000.0,796230000.0,556660000.0
December 2015,36754000.0,-11964000.0,789930000.0,559196000.0
March 2016,34090000.0,-14759000.0,723552000.0,514268000.0
June 2016,36959000.0,-25121000.0,704778000.0,502337000.0
September 2016,38357000.0,-7271000.0,685144000.0,491952000.0
December 2016,30125000.0,-6913000.0,676537000.0,491831000.0
March 2017,31719000.0,-487000.0,659545000.0,483060000.0
June 2017,27168000.0,5676000.0,645523000.0,475601000.0
September 2017,21243000.0,4386000.0,664832000.0,503699000.0
December 2017,27702000.0,21025000.0,735717000.0,573342000.0
March 2018,25359000.0,16408000.0,635869000.0,480959000.0
June 2018,24670000.0,24809000.0,722874000.0,573204000.0
September 2018,21163000.0,26645000.0,716210000.0,572414000.0
December 2018,26497000.0,16635000.0,718299000.0,583848000.0
March 2019,25722000.0,11609000.0,690362000.0,536383000.0
June 2019,25952000.0,5153000.0,718591000.0,572845000.0
