,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,2466647.0,-130151.0,,
June 2010,,2579298.0,5644677.0,,
September 2010,,2440108.0,138509.0,,
December 2010,,4217600.0,5088167.0,30260134.0,19448201.0
March 2011,,2042757.0,195306.0,,
June 2011,,2964502.0,568099.0,30641258.0,20349772.0
September 2011,,3585023.0,1177397.0,40732960.0,28475828.0
December 2011,,4612128.0,-927267.0,27648573.0,19385164.0
March 2012,5735118.0,5609294.0,497251.0,24741309.0,16530426.0
June 2012,6080013.0,5989724.0,-2407532.0,24358645.0,16020816.0
September 2012,6557484.0,6431750.0,-535890.0,24488633.0,16197392.0
December 2012,,6771623.0,135003.0,26114872.0,17884026.0
March 2013,5216383.0,5023499.0,300412.0,26122195.0,17887410.0
June 2013,5307078.0,3379671.0,-1123775.0,25168984.0,16738469.0
September 2013,3896874.0,5499007.0,-1431954.0,24817250.0,16396611.0
December 2013,,7536311.0,-403872.0,24904131.0,16642892.0
March 2014,4848465.0,4657542.0,-522978.0,23689043.0,15572404.0
June 2014,3448598.0,3353921.0,-4452240.0,18857354.0,14201575.0
September 2014,3036449.0,2930475.0,179588.0,18188207.0,13600893.0
December 2014,1721039.0,1729030.0,271899.0,18908601.0,14386910.0
March 2015,3026667.0,2886043.0,-798499.0,17250469.0,12861273.0
June 2015,2614847.0,2533139.0,-90290.0,16439402.0,12064247.0
September 2015,2770068.0,2689569.0,-468698.0,16810864.0,12359226.0
December 2015,3272834.0,3040443.0,-894814.0,16154010.0,11654612.0
March 2016,2724120.0,2624356.0,-690331.0,16440132.0,12086467.0
June 2016,2702795.0,2593159.0,-536984.0,15357732.0,11055561.0
September 2016,3287997.0,2184041.0,-1509725.0,12466221.0,10611015.0
December 2016,3190496.0,2944001.0,-1268774.0,12912677.0,11136969.0
March 2017,2204075.0,2118833.0,219536.0,12209145.0,10515455.0
June 2017,2529288.0,2436754.0,265150.0,12089779.0,10427851.0
September 2017,2224115.0,2156843.0,603874.0,12580790.0,10301879.0
December 2017,2376743.0,2270722.0,750226.0,13314613.0,10892128.0
March 2018,2098419.0,2008667.0,346208.0,13294349.0,10963288.0
June 2018,1861644.0,1773912.0,274179.0,13596231.0,11288965.0
September 2018,2957148.0,2858911.0,-494906.0,11885367.0,10264666.0
December 2018,2111080.0,2060009.0,532204.0,13018098.0,11394474.0
March 2019,1815664.0,1741340.0,354635.0,14697984.0,11231802.0
June 2019,2761588.0,2676240.0,589527.0,25316964.0,14627099.0
September 2019,3961504.0,3893618.0,1035475.0,26583957.0,16208994.0
December 2019,4476052.0,4183312.0,801076.0,27003394.0,18351349.0
March 2020,4004929.0,3825200.0,1174149.0,26985483.0,17312258.0
June 2020,3796376.0,3616670.0,566174.0,29182609.0,19882002.0
September 2020,4049455.0,3869673.0,2984824.0,37118202.0,24047935.0
December 2020,4431140.0,4241731.0,1658796.0,40579092.0,23510348.0
March 2021,4358141.0,4153229.0,2008272.0,42237340.0,25251135.0
June 2021,5047444.0,4831225.0,2153112.0,46336105.0,29633999.0
September 2021,5446649.0,5230473.0,3106401.0,49226925.0,28931050.0
December 2021,6871956.0,6583168.0,2781090.0,59267315.0,34366515.0
March 2022,6851702.0,6559755.0,2647225.0,59758743.0,35462878.0
June 2022,7363419.0,7083903.0,3847858.0,64810926.0,40764010.0
