,NetIncomeLoss,Assets,AssetsCurrent
March 2007,302250000.0,,
June 2007,302250000.0,,
September 2007,302250000.0,,
December 2007,302250000.0,,
March 2008,386000000.0,,
June 2008,277000000.0,,
September 2008,237000000.0,,
December 2008,349000000.0,,
March 2009,435000000.0,,
June 2009,255000000.0,,
September 2009,-875000000.0,,
December 2009,255000000.0,,
March 2010,374000000.0,,
June 2010,262000000.0,,
September 2010,202000000.0,,
December 2010,278000000.0,,
March 2011,432000000.0,,
June 2011,281000000.0,,
September 2011,196000000.0,,
December 2011,-307000000.0,,
March 2012,439000000.0,,
June 2012,279000000.0,,
September 2012,317000000.0,,
December 2012,462000000.0,,
March 2013,481000000.0,,
June 2013,317000000.0,24227000000.0,7434000000.0
September 2013,299000000.0,,
December 2013,422000000.0,,
March 2014,501000000.0,,
June 2014,347000000.0,,
September 2014,362000000.0,,
December 2014,518000000.0,,
March 2015,619000000.0,,
June 2015,433000000.0,,
September 2015,428000000.0,,
December 2015,559000000.0,,
March 2016,680000000.0,,
June 2016,383000000.0,,
September 2016,391000000.0,,
December 2016,506000000.0,,
March 2017,303000000.0,,
June 2017,353000000.0,,
September 2017,397000000.0,,
December 2017,854000000.0,,
March 2018,2026000000.0,,
June 2018,508000000.0,36561000000.0,10286000000.0
September 2018,317000000.0,,
December 2018,259000000.0,,
March 2019,772000000.0,,
June 2019,297000000.0,44319000000.0,10162000000.0
September 2019,263000000.0,,
December 2019,327000000.0,,
March 2020,1212000000.0,,
June 2020,819000000.0,,
September 2020,631000000.0,,
December 2020,-77000000.0,,
March 2021,140000000.0,,
June 2021,467000000.0,,
September 2021,483000000.0,,
December 2021,565000000.0,,
March 2022,664000000.0,,
June 2022,731000000.0,,
