,NetIncomeLoss,Assets,AssetsCurrent
March 2014,0.0,,
June 2014,0.0,,
September 2014,17000000.0,2588000000.0,213000000.0
December 2014,19000000.0,2632000000.0,281000000.0
March 2015,-6000000.0,2600000000.0,333000000.0
June 2015,35000000.0,2596000000.0,352000000.0
September 2015,-134000000.0,2228000000.0,296000000.0
December 2015,34000000.0,2231000000.0,316000000.0
March 2016,31000000.0,2213000000.0,310000000.0
June 2016,36000000.0,2217000000.0,329000000.0
September 2016,42000000.0,2246000000.0,374000000.0
