,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,18616.0,,18616.0,12825.0,,,
June 2010,9326.0,,9326.0,22071.0,,,
September 2010,9975.0,,9975.0,21456.0,,,
December 2010,20850.0,,20850.0,8508.0,400035.0,,
March 2011,10159.0,,10159.0,16331.0,,,
June 2011,11482.0,,11482.0,15550.0,429624.0,,
September 2011,13269.0,,13269.0,-112.0,426381.0,,
December 2011,22544.0,,22544.0,7123.0,436368.0,,
March 2012,10483.0,,10483.0,12790.0,443132.0,,
June 2012,13504.0,,13504.0,10334.0,456299.0,,
September 2012,12775.0,,12775.0,371.0,455858.0,,
December 2012,21921.0,,21921.0,-1882.0,460176.0,,
March 2013,21852.0,,21852.0,-1977.0,452699.0,,
June 2013,10981.0,,10981.0,6982.0,457781.0,,
September 2013,11302.0,,11302.0,7946.0,465093.0,,
December 2013,27835.0,,27835.0,-6899.0,470428.0,,
March 2014,12329.0,,12329.0,-9963.0,450065.0,,
June 2014,12197.0,,12197.0,-9861.0,438428.0,,
September 2014,8418.0,,8418.0,-6801.0,,,
December 2014,19548.0,,19548.0,-26195.0,414508.0,,
March 2015,15395.0,,15395.0,-15367.0,403598.0,,
June 2015,11703.0,,11703.0,-11674.0,378167.0,,
September 2015,11587.0,,11587.0,-11560.0,364607.0,,
December 2015,24814.0,,24814.0,-24775.0,353832.0,,
March 2016,13906.0,,13906.0,-13871.0,343410.0,,
June 2016,8047.0,,8047.0,-8012.0,320249.0,,
September 2016,9240.0,,9240.0,-9220.0,312429.0,,
December 2016,21806.0,,21806.0,-21756.0,299473.0,,
March 2017,11566.0,83277.0,11566.0,-11531.0,288917.0,,
June 2017,12490.0,22112.0,12490.0,-884505.0,266092.0,,
September 2017,1232789.0,16958.0,-2525.0,-1141359.0,255957.0,,
December 2017,-1199702.0,91765.0,35612.0,1980377.0,193037.0,92937.0,100100.0
March 2018,32478.0,17260.0,32478.0,-2286848.0,221197.0,,
June 2018,2259248.0,51345.0,,-2605594.0,638541.0,555998.0,
September 2018,2567762.0,80376.0,,-2694459.0,238371.0,164208.0,74163.0
December 2018,4707474.0,109313.0,,-2317818.0,326444.0,260062.0,66382.0
March 2019,2373903.0,8102.0,,-2360423.0,253846.0,193307.0,60539.0
June 2019,1723817.0,12298.0,,-1661278.0,256535.0,204870.0,51665.0
September 2019,1534401.0,3525.0,,-1801665.0,240014.0,194685.0,45329.0
December 2019,1207160.0,7132.0,,-1417374.0,372313.0,262597.0,109716.0
March 2020,933496.0,2390.0,,-1508288.0,384983.0,291473.0,93510.0
June 2020,1146612.0,2339.0,,-1591860.0,546740.0,468821.0,77919.0
September 2020,852760.0,9868.0,,480396.0,358378.0,295294.0,63084.0
December 2020,1960091.0,-14322.0,,-1814691.0,584140.0,536553.0,47587.0
March 2021,4969864.0,842.0,,-4863973.0,425362.0,393178.0,32184.0
June 2021,731132.0,,,-579025.0,499012.0,478141.0,20871.0
September 2021,886788.0,,,-490777.0,1875189.0,947342.0,927847.0
December 2021,1241865.0,,,-1195083.0,2087966.0,1014378.0,1073588.0
March 2022,1934843.0,,,,1651238.0,586945.0,1064293.0
June 2022,742157.0,,,,1874250.0,666374.0,1207876.0
