,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,,,,,,
June 2009,,,,,,,
September 2009,,,,,,,
December 2009,,,,,,,
March 2010,,,,-2900688.0,,,
June 2010,,,,-2900688.0,,,
September 2010,,,,-2873854.0,,,
December 2010,,,,-10894107.0,2720981.0,1406310.0,
March 2011,,,,-6224272.5,,,
June 2011,,,,-6224272.5,,,
September 2011,,,,116309.0,5717368.0,4673570.0,
December 2011,,,,-10948714.0,5046128.0,4016833.0,
March 2012,4271943.5,69500.0,1158500.0,-16035293.0,,,
June 2012,4271943.5,69500.0,1158500.0,6181904.0,,,
September 2012,7876778.0,69500.0,1158500.0,-6074037.0,,,
December 2012,6643335.0,69500.0,1158500.0,-3025369.0,6766727.0,4949881.0,1816846.0
March 2013,8886241.0,90129.0,1145556.0,-7361981.0,20537257.0,18982167.0,
June 2013,10654272.0,169231.0,1918665.0,-2421808.0,23250785.0,21748744.0,
September 2013,12278980.0,181908.0,1936610.0,-3945836.0,41547463.0,34407715.0,
December 2013,15669507.0,677340.0,2172169.0,-3988375.0,52158000.0,44527000.0,
March 2014,15449181.0,1097000.0,1872368.0,2736000.0,65617662.0,48998928.0,
June 2014,15167248.0,1164000.0,2357000.0,408328.0,66932918.0,50547702.0,
September 2014,19493000.0,735000.0,3651739.0,602618.0,79610086.0,59027678.0,
December 2014,25276571.0,1001000.0,5472893.0,-17578946.0,66356000.0,46417000.0,
March 2015,21668000.0,965000.0,4962000.0,-7479000.0,67901000.0,45766000.0,
June 2015,24154000.0,921000.0,5121000.0,-7025000.0,75091000.0,53164000.0,
September 2015,37488000.0,1437000.0,4647000.0,-27648000.0,62243000.0,45169000.0,
December 2015,23568000.0,928000.0,4642000.0,-9706000.0,63781000.0,47279000.0,
March 2016,20975000.0,863000.0,4243000.0,-6605000.0,61233000.0,45189000.0,
June 2016,12168000.0,531000.0,4424000.0,-4196000.0,50627000.0,44789000.0,
September 2016,11522000.0,270000.0,3937000.0,-1447000.0,38335000.0,32899000.0,
December 2016,8466000.0,205000.0,3337000.0,8771000.0,34096000.0,28794000.0,
March 2017,9062000.0,137000.0,2886000.0,-3149000.0,31109000.0,26552000.0,
June 2017,10021000.0,152000.0,2829000.0,-3149000.0,29754000.0,25632000.0,
September 2017,9293000.0,199000.0,3468000.0,-2128000.0,30118000.0,26273000.0,
December 2017,9258000.0,154000.0,2888000.0,-4083000.0,30342000.0,27890000.0,
March 2018,9145000.0,212000.0,2487000.0,-2305000.0,33891000.0,30783000.0,
June 2018,6678000.0,208000.0,2670000.0,-280000.0,30397000.0,27511000.0,
September 2018,9784000.0,185000.0,2975000.0,-1978000.0,28348000.0,26428000.0,
December 2018,619000.0,146000.0,3478000.0,-6192000.0,24601000.0,22827000.0,
March 2019,6246000.0,247000.0,2642000.0,-4505000.0,20173000.0,16807000.0,
June 2019,6560000.0,215000.0,2427000.0,-5884000.0,20541000.0,17512000.0,
September 2019,5613000.0,232000.0,2127000.0,-5079000.0,17318000.0,14621000.0,
December 2019,5376000.0,199000.0,1703000.0,-3459000.0,14540000.0,12163000.0,
March 2020,4258000.0,,1911000.0,-60000.0,14795000.0,12734000.0,
June 2020,4634000.0,,1807000.0,-253000.0,13861000.0,12094000.0,
September 2020,4376000.0,,1737000.0,678000.0,10217000.0,8847000.0,
December 2020,3739000.0,,1684000.0,2820000.0,13002000.0,11864000.0,
March 2021,3417000.0,,1397000.0,94000.0,9949000.0,8980000.0,
June 2021,3923000.0,,2115000.0,-2251000.0,10940000.0,10323000.0,
September 2021,3465000.0,,,-3933000.0,11311000.0,10843000.0,
December 2021,3479000.0,,,-6776000.0,10730000.0,10487000.0,
March 2022,3989000.0,,,-6301000.0,11977000.0,11838000.0,
