,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,65891250.0,,,
September 2007,65891250.0,,,
December 2007,65891250.0,,,
March 2008,65891250.0,,,
June 2008,-36127000.0,,,
September 2008,-108735000.0,,,
December 2008,-1492832000.0,,,
March 2009,-330224000.0,9232299000.0,2859387000.0,
June 2009,50054000.0,9044693000.0,2637562000.0,
September 2009,45774000.0,9196652000.0,2701329000.0,
December 2009,44922000.0,9100760000.0,3032495000.0,
March 2010,63607000.0,8613711000.0,2559146000.0,6063486000.0
June 2010,47931000.0,8331610000.0,2019840000.0,6311770000.0
September 2010,75335000.0,8523550000.0,2235471000.0,6288079000.0
December 2010,61620000.0,8568693000.0,2297516000.0,6271177000.0
March 2011,69037000.0,8707756000.0,2446556000.0,6261200000.0
June 2011,59952000.0,8592940000.0,2380461000.0,6212479000.0
