,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2013,15499500.0,,,
June 2013,15499500.0,,,
September 2013,15499500.0,,,
December 2013,15499500.0,,,
March 2014,14510000.0,-15712500.0,,
June 2014,16963000.0,-15712500.0,,
September 2014,15493000.0,-15480000.0,,
December 2014,12787000.0,,33391000.0,27681000.0
March 2015,14093000.0,-12908000.0,75177000.0,73573000.0
June 2015,11861000.0,-11583000.0,62372000.0,60859000.0
September 2015,11419000.0,-11142000.0,49160000.0,46856000.0
December 2015,10862000.0,-10826000.0,38409000.0,29452000.0
March 2016,7089000.0,-7059000.0,31222000.0,23085000.0
June 2016,5159000.0,-5137000.0,26278000.0,18629000.0
September 2016,4217000.0,-4195000.0,22784000.0,17525000.0
December 2016,7292000.0,-7423000.0,29702000.0,26505000.0
March 2017,4783000.0,-19143000.0,25760000.0,23244000.0
June 2017,6323000.0,-3930000.0,22357000.0,20381000.0
September 2017,6184000.0,-7586000.0,40870000.0,39395000.0
December 2017,7309000.0,-24159000.0,36810000.0,35580000.0
March 2018,8492000.0,4096000.0,35888000.0,34763000.0
June 2018,7873000.0,-11471000.0,29815000.0,28794000.0
September 2018,6831000.0,11101000.0,23642000.0,22543000.0
December 2018,4684000.0,-912000.0,18360000.0,17396000.0
March 2019,4342000.0,-795000.0,24793000.0,21728000.0
June 2019,4225000.0,-4105000.0,20578000.0,17725000.0
September 2019,4591000.0,-4287000.0,16609000.0,13652000.0
December 2019,4315000.0,-4080000.0,13108000.0,10382000.0
March 2020,4110000.0,-4970000.0,11578000.0,9047000.0
June 2020,5759000.0,-3820000.0,62652000.0,60313000.0
September 2020,8261000.0,-7933000.0,57040000.0,54706000.0
December 2020,8146000.0,-8005000.0,50239000.0,48080000.0
March 2021,5859000.0,-5461000.0,42193000.0,40220000.0
June 2021,5226000.0,-3389000.0,37079000.0,35293000.0
September 2021,4803000.0,-4634000.0,31315000.0,29715000.0
December 2021,4273000.0,-4272000.0,26875000.0,25459000.0
March 2022,5642000.0,-5641000.0,21745000.0,20516000.0
June 2022,6541000.0,-4105000.0,17730000.0,16988000.0
