,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,257440.0,8588.0,-256660.0,,
December 2010,536115.0,30002.0,-537775.0,,
March 2011,502088.0,107523.0,-188470.5,,
June 2011,0.0,0.0,-188470.5,190915.0,145177.0
September 2011,256783.0,17717.0,-254854.0,286620.0,247031.0
December 2011,304589.0,30643.0,-302862.0,832207.0,142251.0
March 2012,73145.0,12386.0,-73723.0,730243.0,21991.0
June 2012,3087739.0,43667.0,-2913656.0,1127725.0,1126455.0
September 2012,197452.0,8444.0,-195896.0,961267.0,960070.0
December 2012,552000.0,15506.0,-500404.0,1595304.0,1594331.0
March 2013,166787.0,5786.0,-130606.0,1638284.0,1637592.0
June 2013,422504.0,35274.0,-1436779.0,522978.0,522529.0
September 2013,218027.0,36308.0,-191704.0,730050.0,729700.0
December 2013,228083.0,70926.0,-445109.0,647556.0,647318.0
March 2014,769610.0,32744.0,-742013.0,208075.0,207956.0
June 2014,234233.0,403093.0,-192884.0,260589.0,260589.0
September 2014,281545.0,93103.0,-208954.0,219539.0,219539.0
December 2014,204710.0,41874.0,-174604.0,193015.0,193015.0
March 2015,206002.0,36450.0,-195530.0,179071.0,179071.0
June 2015,187015.0,33560.0,-179320.0,122099.0,72099.0
September 2015,172812.0,34052.0,-162827.0,126118.0,76133.0
December 2015,103405.0,1455.0,-290230.0,185701.0,185701.0
March 2016,81626.0,1701.0,-106795.0,139290.0,139290.0
June 2016,50777.0,572.0,113492.0,110419.0,110419.0
September 2016,79322.0,4420.0,-71675.0,135873.0,135873.0
December 2016,174143.0,3908.0,-149775.0,165838.0,152722.0
March 2017,87327.0,3409.0,-76264.0,92634.0,92634.0
June 2017,42967.0,4793.0,-31892.0,93773.0,93773.0
September 2017,74421.0,4629.0,-88911.0,87847.0,87847.0
December 2017,89742.0,3176.0,-54688.0,56631.0,56631.0
March 2018,78989.0,9983.0,-85161.0,62160.0,62160.0
June 2018,41983.0,5215.0,-16349.0,102029.0,102029.0
September 2018,104697.0,7972.0,-95742.0,179418.0,179418.0
December 2018,104206.0,7314.0,-60201.0,,118884.0
March 2019,82311.0,5092.0,-66413.0,50762.0,50762.0
June 2019,134422.0,6848.0,-101220.0,78971.0,78971.0
September 2019,56180.0,2236.0,-42749.0,45749.0,41089.0
December 2019,48216.0,2650.0,-53983.0,55990.0,52988.0
March 2020,46666.0,1535.0,-26696.0,126241.0,52876.0
June 2020,59247.0,1890.0,-69313.0,125328.0,48696.0
September 2020,64290.0,2427.0,-74888.0,148771.0,65980.0
December 2020,48996.0,1995.0,-73888.0,121171.0,40632.0
March 2021,49507.0,2060.0,-90.0,126324.0,54570.0
June 2021,53930.0,1784.0,-50024.0,134122.0,66666.0
September 2021,62103.0,2827.0,-26909.0,134804.0,49226.0
December 2021,41874.0,1672.0,-10085.0,134703.0,55783.0
March 2022,46404.0,1979.0,-14862.0,186573.0,114793.0
June 2022,58255.0,2087.0,-7454.0,130788.0,67709.0
